"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V2 7D+) - (no-vax)";"0";" -0.74264783";"  0.10141273";"Inf";"-9.679678e-01";"  -0.51732785";"V2 7D+";"no-vax";"437";"192009";"6936979.0";"138";" 52289";"3836757";"14796.86";"14819.42";"355460";"0.8364169715";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"1";" -0.74365288";"  0.61443931";"Inf";"-2.108821e+00";"   0.62151554";"V1 14D+";"no-vax";" 24";"  7098";" 232712.0";"  3";"  3579";"  53798";"14796.86";"14819.42";"355460";"0.8364169715";"cancer_dx_kidney"
"(V2 7D+) - (no-vax)";"1";" -0.92138370";"  0.43060855";"Inf";"-1.878115e+00";"   0.03534740";"V2 7D+";"no-vax";" 24";"  7098";" 232712.0";"  7";"  1916";" 140333";"14796.86";"14819.42";"355460";"0.8364169715";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"0";" -0.44878167";"  0.13986810";"Inf";"-7.595422e-01";"  -0.13802109";"V1 14D+";"no-vax";"457";"195671";"7043079.0";" 68";"100570";"1477435";"14798.17";"14820.74";"355460";"0.4390010754";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"0";" -0.75782339";"  0.09969037";"Inf";"-9.793166e-01";"  -0.53633016";"V2 7D+";"no-vax";"457";"195671";"7043079.0";"143";" 53391";"3919618";"14798.17";"14820.74";"355460";"0.4390010754";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"1";"-12.57721366";"620.51475451";"Inf";"-1.391244e+03";"1366.08971148";"V1 14D+";"no-vax";"  4";"  3436";" 126612.0";"  0";"  1578";"  21687";"14798.17";"14820.74";"355460";"0.4390010754";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"1";" -0.08125839";"  0.86644532";"Inf";"-2.006337e+00";"   1.84381994";"V2 7D+";"no-vax";"  4";"  3436";" 126612.0";"  2";"   814";"  57472";"14798.17";"14820.74";"355460";"0.4390010754";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"0";" -0.46276496";"  0.14063739";"Inf";"-7.752347e-01";"  -0.15029517";"V1 14D+";"no-vax";"458";"198031";"7129080.0";" 67";"101624";"1491878";"14801.65";"14824.22";"355460";"0.7255375056";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"0";" -0.75105205";"  0.09941968";"Inf";"-9.719439e-01";"  -0.53016024";"V2 7D+";"no-vax";"458";"198031";"7129080.0";"144";" 53955";"3959492";"14801.65";"14824.22";"355460";"0.7255375056";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"1";"  0.54677634";"  1.15608635";"Inf";"-2.021830e+00";"   3.11538248";"V1 14D+";"no-vax";"  3";"  1076";"  40611.0";"  1";"   524";"   7244";"14801.65";"14824.22";"355460";"0.7255375056";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"1";" -0.45100942";"  1.15502650";"Inf";"-3.017261e+00";"   2.11524193";"V2 7D+";"no-vax";"  3";"  1076";"  40611.0";"  1";"   250";"  17598";"14801.65";"14824.22";"355460";"0.7255375056";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"0";" -0.44439633";"  0.13990044";"Inf";"-7.552288e-01";"  -0.13356390";"V1 14D+";"no-vax";"457";"197819";"7114322.0";" 68";"101352";"1486507";"14801.57";"14824.14";"355460";"0.5562162136";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"0";" -0.74756899";"  0.09944727";"Inf";"-9.685221e-01";"  -0.52661590";"V2 7D+";"no-vax";"457";"197819";"7114322.0";"144";" 53825";"3946627";"14801.57";"14824.14";"355460";"0.5562162136";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"1";"-12.36141875";"487.21101995";"Inf";"-1.094853e+03";"1070.12971283";"V1 14D+";"no-vax";"  4";"  1288";"  55369.0";"  0";"   796";"  12615";"14801.57";"14824.14";"355460";"0.5562162136";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"1";" -0.98230349";"  1.11834837";"Inf";"-3.467063e+00";"   1.50245598";"V2 7D+";"no-vax";"  4";"  1288";"  55369.0";"  1";"   380";"  30463";"14801.57";"14824.14";"355460";"0.5562162136";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"0";" -0.45130374";"  0.14076010";"Inf";"-7.640462e-01";"  -0.13856131";"V1 14D+";"no-vax";"452";"195421";"7017618.0";" 67";"100173";"1469825";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"0";" -0.73870907";"  0.09957936";"Inf";"-9.599556e-01";"  -0.51746248";"V2 7D+";"no-vax";"452";"195421";"7017618.0";"144";" 53228";"3900400";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"1";" -0.62886978";"  1.05525733";"Inf";"-2.973453e+00";"   1.71571328";"V1 14D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"  1975";"  29297";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"1";" -1.68915257";"  1.05439407";"Inf";"-4.031818e+00";"   0.65351249";"V2 7D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"   977";"  76690";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"0";" -0.43017607";"  0.13998699";"Inf";"-7.412008e-01";"  -0.11915135";"V1 14D+";"no-vax";"450";"197167";"7090939.0";" 68";"100969";"1483467";"14790.65";"14813.22";"355460";"0.1214280953";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"0";" -0.76226855";"  0.10061522";"Inf";"-9.858166e-01";"  -0.53872048";"V2 7D+";"no-vax";"450";"197167";"7090939.0";"140";" 53647";"3940450";"14790.65";"14813.22";"355460";"0.1214280953";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"1";"-14.04996848";"739.43465661";"Inf";"-1.656935e+03";"1628.83458336";"V1 14D+";"no-vax";" 11";"  1940";"  78752.0";"  0";"  1179";"  15655";"14790.65";"14813.22";"355460";"0.1214280953";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"1";" -0.20512119";"  0.53999919";"Inf";"-1.404898e+00";"   0.99465531";"V2 7D+";"no-vax";" 11";"  1940";"  78752.0";"  5";"   558";"  36640";"14790.65";"14813.22";"355460";"0.1214280953";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"0";" -0.42039819";"  0.14007138";"Inf";"-7.316104e-01";"  -0.10918596";"V1 14D+";"no-vax";"446";"198232";"7138608.0";" 68";"101695";"1493377";"14767.47";"14790.03";"355460";"0.0416495768";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"0";" -0.72405141";"  0.09971334";"Inf";"-9.455957e-01";"  -0.50250716";"V2 7D+";"no-vax";"446";"198232";"7138608.0";"144";" 53982";"3960999";"14767.47";"14790.03";"355460";"0.0416495768";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"1";"-13.45667791";"484.07036322";"Inf";"-1.088970e+03";"1062.05650588";"V1 14D+";"no-vax";" 15";"   875";"  31083.0";"  0";"   453";"   5745";"14767.47";"14790.03";"355460";"0.0416495768";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"1";" -2.24404260";"  1.03317824";"Inf";"-4.539570e+00";"   0.05148487";"V2 7D+";"no-vax";" 15";"   875";"  31083.0";"  1";"   223";"  16091";"14767.47";"14790.03";"355460";"0.0416495768";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"0";" -0.44984989";"  0.14074309";"Inf";"-7.625545e-01";"  -0.13714525";"V1 14D+";"no-vax";"452";"197096";"7089474.0";" 67";"101044";"1483652";"14800.30";"14822.87";"355460";"0.5767669088";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"0";" -0.73738709";"  0.09957066";"Inf";"-9.586143e-01";"  -0.51615983";"V2 7D+";"no-vax";"452";"197096";"7089474.0";"144";" 53643";"3935236";"14800.30";"14822.87";"355460";"0.5767669088";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"1";" -0.61836731";"  1.05549861";"Inf";"-2.963486e+00";"   1.72675182";"V1 14D+";"no-vax";"  9";"  2011";"  80217.0";"  1";"  1104";"  15470";"14800.30";"14822.87";"355460";"0.5767669088";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"1";" -1.71584920";"  1.05443045";"Inf";"-4.058595e+00";"   0.62689667";"V2 7D+";"no-vax";"  9";"  2011";"  80217.0";"  1";"   562";"  41854";"14800.30";"14822.87";"355460";"0.5767669088";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"0";" -0.44279144";"  0.14457241";"Inf";"-7.640041e-01";"  -0.12157877";"V1 14D+";"no-vax";"421";"193976";"6972021.0";" 63";" 99319";"1463098";"14759.31";"14781.88";"355460";"0.1005920985";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"0";" -0.69461685";"  0.10139478";"Inf";"-9.198970e-01";"  -0.46933673";"V2 7D+";"no-vax";"421";"193976";"6972021.0";"140";" 52696";"3871854";"14759.31";"14781.88";"355460";"0.1005920985";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"1";" -0.43890532";"  0.47866884";"Inf";"-1.502417e+00";"   0.62460670";"V1 14D+";"no-vax";" 40";"  5131";" 197670.0";"  5";"  2829";"  36024";"14759.31";"14781.88";"355460";"0.1005920985";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"1";" -1.61758193";"  0.47503855";"Inf";"-2.673028e+00";"  -0.56213573";"V2 7D+";"no-vax";" 40";"  5131";" 197670.0";"  5";"  1509";" 105236";"14759.31";"14781.88";"355460";"0.1005920985";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"0";" -0.44355808";"  0.14167731";"Inf";"-7.583384e-01";"  -0.12877777";"V1 14D+";"no-vax";"442";"196903";"7082193.0";" 66";"100759";"1483218";"14776.69";"14799.26";"355460";"0.9793998902";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"0";" -0.74369349";"  0.10082190";"Inf";"-9.677008e-01";"  -0.51968622";"V2 7D+";"no-vax";"442";"196903";"7082193.0";"140";" 53526";"3934301";"14776.69";"14799.26";"355460";"0.9793998902";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"1";" -0.58817486";"  0.74690973";"Inf";"-2.247668e+00";"   1.07131791";"V1 14D+";"no-vax";" 19";"  2204";"  87498.0";"  2";"  1389";"  15904";"14776.69";"14799.26";"355460";"0.9793998902";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"1";" -0.78888440";"  0.50326025";"Inf";"-1.907034e+00";"   0.32926509";"V2 7D+";"no-vax";" 19";"  2204";"  87498.0";"  5";"   679";"  42789";"14776.69";"14799.26";"355460";"0.9793998902";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"0";" -0.44498428";"  0.14351045";"Inf";"-7.638375e-01";"  -0.12613108";"V1 14D+";"no-vax";"429";"192464";"6913236.0";" 64";" 98142";"1448999";"14784.91";"14807.48";"355460";"0.9516625335";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"0";" -0.75690071";"  0.10272808";"Inf";"-9.851432e-01";"  -0.52865826";"V2 7D+";"no-vax";"429";"192464";"6913236.0";"134";" 52119";"3834403";"14784.91";"14807.48";"355460";"0.9516625335";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"1";" -0.50242998";"  0.53424856";"Inf";"-1.689430e+00";"   0.68456969";"V1 14D+";"no-vax";" 32";"  6643";" 256455.0";"  4";"  4006";"  50123";"14784.91";"14807.48";"355460";"0.9516625335";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"1";" -0.65643798";"  0.35052561";"Inf";"-1.435240e+00";"   0.12236391";"V2 7D+";"no-vax";" 32";"  6643";" 256455.0";" 11";"  2086";" 142687";"14784.91";"14807.48";"355460";"0.9516625335";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"0";" -0.62847502";"  0.16615299";"Inf";"-9.976357e-01";"  -0.25931436";"V1 14D+";"no-vax";"361";"161997";"5878341.0";" 45";" 83693";"1239600";"14780.22";"14802.79";"355460";"0.0525252941";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"0";" -0.81715925";"  0.11378463";"Inf";"-1.069967e+00";"  -0.56435123";"V2 7D+";"no-vax";"361";"161997";"5878341.0";"106";" 44364";"3257597";"14780.22";"14802.79";"355460";"0.0525252941";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"1";"  0.02929639";"  0.23747904";"Inf";"-4.983373e-01";"   0.55693009";"V1 14D+";"no-vax";"100";" 37110";"1291350.0";" 23";" 18455";" 259522";"14780.22";"14802.79";"355460";"0.0525252941";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"1";" -0.54408723";"  0.19089646";"Inf";"-9.682232e-01";"  -0.11995126";"V2 7D+";"no-vax";"100";" 37110";"1291350.0";" 39";"  9841";" 719493";"14780.22";"14802.79";"355460";"0.0525252941";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"0";" -0.43580918";"  0.15613734";"Inf";"-7.827170e-01";"  -0.08890141";"V1 14D+";"no-vax";"355";"150292";"5560022.5";" 53";" 79493";"1162947";"14801.97";"14824.54";"355460";"0.8741715758";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"0";" -0.77133982";"  0.11320143";"Inf";"-1.022852e+00";"  -0.51982756";"V2 7D+";"no-vax";"355";"150292";"5560022.5";"108";" 41764";"3051570";"14801.97";"14824.54";"355460";"0.8741715758";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"1";" -0.51742720";"  0.28054811";"Inf";"-1.140752e+00";"   0.10589788";"V1 14D+";"no-vax";"106";" 48815";"1609668.5";" 15";" 22655";" 336175";"14801.97";"14824.54";"355460";"0.8741715758";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"1";" -0.68435041";"  0.19308715";"Inf";"-1.113354e+00";"  -0.25534712";"V2 7D+";"no-vax";"106";" 48815";"1609668.5";" 37";" 12441";" 925520";"14801.97";"14824.54";"355460";"0.8741715758";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"0";" -0.45130374";"  0.14076010";"Inf";"-7.640462e-01";"  -0.13856131";"V1 14D+";"no-vax";"452";"195421";"7017618.0";" 67";"100173";"1469825";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"0";" -0.73870907";"  0.09957936";"Inf";"-9.599556e-01";"  -0.51746248";"V2 7D+";"no-vax";"452";"195421";"7017618.0";"144";" 53228";"3900400";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"1";" -0.62886978";"  1.05525733";"Inf";"-2.973453e+00";"   1.71571328";"V1 14D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"  1975";"  29297";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"1";" -1.68915257";"  1.05439407";"Inf";"-4.031818e+00";"   0.65351249";"V2 7D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"   977";"  76690";"14800.88";"14823.45";"355460";"0.5969313019";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"0";" -0.37956884";"  0.14710715";"Inf";"-7.064132e-01";"  -0.05272445";"V1 14D+";"no-vax";"391";"166005";"5948650.0";" 61";" 83792";"1220746";"14780.23";"14802.80";"355460";"0.0036960134";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"0";" -0.63650258";"  0.10326607";"Inf";"-8.659404e-01";"  -0.40706482";"V2 7D+";"no-vax";"391";"166005";"5948650.0";"136";" 44431";"3261110";"14780.23";"14802.80";"355460";"0.0036960134";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"1";" -0.92452402";"  0.39965455";"Inf";"-1.812481e+00";"  -0.03656687";"V1 14D+";"no-vax";" 70";" 33102";"1221041.0";"  7";" 18356";" 278376";"14780.23";"14802.80";"355460";"0.0036960134";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"1";" -1.70120667";"  0.35519722";"Inf";"-2.490388e+00";"  -0.91202535";"V2 7D+";"no-vax";" 70";" 33102";"1221041.0";"  9";"  9774";" 715980";"14780.23";"14802.80";"355460";"0.0036960134";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"0";" -0.44564444";"  0.14077221";"Inf";"-7.584138e-01";"  -0.13287511";"V1 14D+";"no-vax";"450";"196743";"7075868.0";" 67";"100844";"1481062";"14799.27";"14821.83";"355460";"0.4147460897";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"0";" -0.73319821";"  0.09962127";"Inf";"-9.545379e-01";"  -0.51185850";"V2 7D+";"no-vax";"450";"196743";"7075868.0";"144";" 53541";"3928647";"14799.27";"14821.83";"355460";"0.4147460897";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"1";" -0.81541395";"  1.04595046";"Inf";"-3.139319e+00";"   1.50849099";"V1 14D+";"no-vax";" 11";"  2364";"  93823.0";"  1";"  1304";"  18060";"14799.27";"14821.83";"355460";"0.4147460897";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"1";" -1.90665060";"  1.04480640";"Inf";"-4.228014e+00";"   0.41471246";"V2 7D+";"no-vax";" 11";"  2364";"  93823.0";"  1";"   664";"  48443";"14799.27";"14821.83";"355460";"0.4147460897";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"0";" -0.42551206";"  0.14475524";"Inf";"-7.471309e-01";"  -0.10389318";"V1 14D+";"no-vax";"412";"186956";"6710924.0";" 63";" 96035";"1413014";"14780.89";"14803.46";"355460";"0.3712810007";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"0";" -0.77989055";"  0.10518268";"Inf";"-1.013587e+00";"  -0.54619444";"V2 7D+";"no-vax";"412";"186956";"6710924.0";"127";" 51076";"3760435";"14780.89";"14803.46";"355460";"0.3712810007";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"1";" -0.69257219";"  0.47275839";"Inf";"-1.742952e+00";"   0.35780792";"V1 14D+";"no-vax";" 49";" 12151";" 458767.0";"  5";"  6113";"  86108";"14780.89";"14803.46";"355460";"0.3712810007";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"1";" -0.42436404";"  0.27689310";"Inf";"-1.039568e+00";"   0.19084028";"V2 7D+";"no-vax";" 49";" 12151";" 458767.0";" 18";"  3129";" 216655";"14780.89";"14803.46";"355460";"0.3712810007";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"0";" -0.49592658";"  0.14328123";"Inf";"-8.142705e-01";"  -0.17758267";"V1 14D+";"no-vax";"450";"188563";"6742340.0";" 64";" 96771";"1415987";"14787.73";"14810.30";"355460";"0.0134512405";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"0";" -0.80721852";"  0.10193627";"Inf";"-1.033702e+00";"  -0.58073534";"V2 7D+";"no-vax";"450";"188563";"6742340.0";"135";" 51378";"3773253";"14787.73";"14810.30";"355460";"0.0134512405";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"1";"  0.53712926";"  0.58592658";"Inf";"-7.646893e-01";"   1.83894778";"V1 14D+";"no-vax";" 11";" 10544";" 427351.0";"  4";"  5377";"  83135";"14787.73";"14810.30";"355460";"0.0134512405";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"1";"  0.47056486";"  0.43764807";"Inf";"-5.018067e-01";"   1.44293647";"V2 7D+";"no-vax";" 11";" 10544";" 427351.0";" 10";"  2827";" 203837";"14787.73";"14810.30";"355460";"0.0134512405";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"0";" -0.42452220";"  0.14007865";"Inf";"-7.357506e-01";"  -0.11329383";"V1 14D+";"no-vax";"449";"193127";"6952179.0";" 68";" 99199";"1450652";"14797.11";"14819.67";"355460";"0.0660549443";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"0";" -0.76809765";"  0.10087916";"Inf";"-9.922321e-01";"  -0.54396314";"V2 7D+";"no-vax";"449";"193127";"6952179.0";"139";" 52638";"3866988";"14797.11";"14819.67";"355460";"0.0660549443";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"1";"-14.14709167";"681.61086846";"Inf";"-1.528558e+03";"1500.26389267";"V1 14D+";"no-vax";" 12";"  5980";" 217512.0";"  0";"  2949";"  48470";"14797.11";"14819.67";"355460";"0.0660549443";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"1";" -0.19554176";"  0.50079109";"Inf";"-1.308205e+00";"   0.91712173";"V2 7D+";"no-vax";" 12";"  5980";" 217512.0";"  6";"  1567";" 110102";"14797.11";"14819.67";"355460";"0.0660549443";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"0";" -0.41156113";"  0.15006390";"Inf";"-7.449748e-01";"  -0.07814741";"V1 14D+";"no-vax";"374";"185369";"6639021.0";" 58";" 94075";"1398497";"14726.76";"14749.33";"355460";"0.4362328210";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"0";" -0.69146372";"  0.10696676";"Inf";"-9.291237e-01";"  -0.45380372";"V2 7D+";"no-vax";"374";"185369";"6639021.0";"125";" 50006";"3690826";"14726.76";"14749.33";"355460";"0.4362328210";"cancer_group_hemathological"
"(V1 14D+) - (no-vax)";"1";" -0.55583226";"  0.34026357";"Inf";"-1.311834e+00";"   0.20016933";"V1 14D+";"no-vax";" 87";" 13738";" 530670.0";" 10";"  8073";" 100625";"14726.76";"14749.33";"355460";"0.4362328210";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"1";" -1.02523344";"  0.24935368";"Inf";"-1.579250e+00";"  -0.47121651";"V2 7D+";"no-vax";" 87";" 13738";" 530670.0";" 20";"  4199";" 286264";"14726.76";"14749.33";"355460";"0.4362328210";"cancer_group_hemathological"
"(V1 14D+) - (no-vax)";"0";" -0.44451730";"  0.14166758";"Inf";"-7.592760e-01";"  -0.12975863";"V1 14D+";"no-vax";"445";"178754";"6470635.0";" 66";" 91812";"1351007";"14771.01";"14793.58";"355460";"0.0605420513";"cancer_group_skin"
"(V2 7D+) - (no-vax)";"0";" -0.79632666";"  0.10285334";"Inf";"-1.024847e+00";"  -0.56780591";"V2 7D+";"no-vax";"445";"178754";"6470635.0";"132";" 48589";"3548875";"14771.01";"14793.58";"355460";"0.0605420513";"cancer_group_skin"
"(V1 14D+) - (no-vax)";"1";" -0.64392232";"  0.75182456";"Inf";"-2.314335e+00";"   1.02649026";"V1 14D+";"no-vax";" 16";" 20353";" 699056.0";"  2";" 10336";" 148115";"14771.01";"14793.58";"355460";"0.0605420513";"cancer_group_skin"
"(V2 7D+) - (no-vax)";"1";"  0.09679337";"  0.37443698";"Inf";"-7.351351e-01";"   0.92872183";"V2 7D+";"no-vax";" 16";" 20353";" 699056.0";" 13";"  5616";" 428215";"14771.01";"14793.58";"355460";"0.0605420513";"cancer_group_skin"
