"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"1";" -1.84421196";"   0.4239681";"Inf";"   -2.7861892";"-9.022347e-01";"V3 14-60D";"no-vax";" 90";" 11825";" 277396";"  6";" 2857";"  75703";"18621.483";"18645.648";"167779";"6.945575e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -1.29974395";"   0.3112544";"Inf";"   -1.9912925";"-6.081954e-01";"V3 60+";"no-vax";" 90";" 11825";" 277396";" 12";" 2056";" 121311";"18621.483";"18645.648";"167779";"6.945575e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.93319906";"   0.1599654";"Inf";"   -2.2886120";"-1.577786e+00";"V3 14-60D";"no-vax";"726";"114818";"2793748";" 45";"28434";" 779028";"18604.665";"18628.831";"167779";"1.249804e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -1.07021835";"   0.1081783";"Inf";"   -1.3105702";"-8.298665e-01";"V3 60+";"no-vax";"726";"114818";"2793748";"125";"22039";"1271213";"18604.665";"18628.831";"167779";"1.249804e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";"-14.92309060";" 484.5802598";"Inf";"-1091.5691685";" 1.061723e+03";"V3 14-60D";"no-vax";" 29";"  1713";"  42565";"  0";"  442";"  12331";"18604.665";"18628.831";"167779";"1.249804e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -1.58665208";"   0.6085166";"Inf";"   -2.9386614";"-2.346428e-01";"V3 60+";"no-vax";" 29";"  1713";"  42565";"  3";"  333";"  19396";"18604.665";"18628.831";"167779";"1.249804e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -2.02140394";"   0.1647340";"Inf";"   -2.3874119";"-1.655396e+00";"V3 14-60D";"no-vax";"745";"112063";"2736941";" 42";"27690";" 758320";"18611.274";"18635.439";"167779";"1.636987e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -1.08389380";"   0.1080147";"Inf";"   -1.3238820";"-8.439056e-01";"V3 60+";"no-vax";"745";"112063";"2736941";"125";"21416";"1235384";"18611.274";"18635.439";"167779";"1.636987e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -0.56297752";"   0.6597928";"Inf";"   -2.0289128";" 9.029578e-01";"V3 14-60D";"no-vax";" 10";"  4468";"  99372";"  3";" 1186";"  33039";"18611.274";"18635.439";"167779";"1.636987e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -0.74394389";"   0.6602607";"Inf";"   -2.2109188";" 7.230310e-01";"V3 60+";"no-vax";" 10";"  4468";"  99372";"  3";"  956";"  55225";"18611.274";"18635.439";"167779";"1.636987e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.93354097";"   0.1616376";"Inf";"   -2.2926693";"-1.574413e+00";"V3 14-60D";"no-vax";"709";"115199";"2801255";" 44";"28571";" 782481";"18545.434";"18569.599";"167779";"5.393596e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -1.06298161";"   0.1089853";"Inf";"   -1.3051264";"-8.208368e-01";"V3 60+";"no-vax";"709";"115199";"2801255";"123";"22131";"1277992";"18545.434";"18569.599";"167779";"5.393596e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" -2.86630294";"   1.0117708";"Inf";"   -5.1142672";"-6.183387e-01";"V3 14-60D";"no-vax";" 46";"  1332";"  35058";"  1";"  305";"   8878";"18545.434";"18569.599";"167779";"5.393596e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" -1.25585975";"   0.4732446";"Inf";"   -2.3073201";"-2.043994e-01";"V3 60+";"no-vax";" 46";"  1332";"  35058";"  5";"  241";"  12617";"18545.434";"18569.599";"167779";"5.393596e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.94032598";"   0.1599089";"Inf";"   -2.2956135";"-1.585039e+00";"V3 14-60D";"no-vax";"733";"112276";"2741743";" 45";"27830";" 762807";"18619.230";"18643.395";"167779";"3.237335e-02";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -1.12369294";"   0.1099658";"Inf";"   -1.3680163";"-8.793696e-01";"V3 60+";"no-vax";"733";"112276";"2741743";"119";"21570";"1243385";"18619.230";"18643.395";"167779";"3.237335e-02";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";"-14.77118852";" 497.8012432";"Inf";"-1120.7918018";" 1.091249e+03";"V3 14-60D";"no-vax";" 22";"  4255";"  94570";"  0";" 1046";"  28552";"18619.230";"18643.395";"167779";"3.237335e-02";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -0.32327004";"   0.3988319";"Inf";"   -1.2093994";" 5.628593e-01";"V3 60+";"no-vax";" 22";"  4255";"  94570";"  9";"  802";"  47224";"18619.230";"18643.395";"167779";"3.237335e-02";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.95730754";"   0.1615250";"Inf";"   -2.3161856";"-1.598429e+00";"V3 14-60D";"no-vax";"727";"114743";"2793986";" 44";"28428";" 778986";"18604.668";"18628.833";"167779";"8.278464e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -1.08710622";"   0.1087646";"Inf";"   -1.3287607";"-8.454517e-01";"V3 60+";"no-vax";"727";"114743";"2793986";"123";"22029";"1270615";"18604.668";"18628.833";"167779";"8.278464e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -2.53433771";"   1.0186572";"Inf";"   -4.7976023";"-2.710732e-01";"V3 14-60D";"no-vax";" 28";"  1788";"  42327";"  1";"  448";"  12373";"18604.668";"18628.833";"167779";"8.278464e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -1.08371838";"   0.4880500";"Inf";"   -2.1680736";" 6.368812e-04";"V3 60+";"no-vax";" 28";"  1788";"  42327";"  5";"  343";"  19994";"18604.668";"18628.833";"167779";"8.278464e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.98035212";"   0.1614296";"Inf";"   -2.3390182";"-1.621686e+00";"V3 14-60D";"no-vax";"743";"116056";"2824588";" 44";"28760";" 788335";"18603.276";"18627.441";"167779";"6.971844e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -1.09318024";"   0.1080504";"Inf";"   -1.3332479";"-8.531125e-01";"V3 60+";"no-vax";"743";"116056";"2824588";"125";"22291";"1286045";"18603.276";"18627.441";"167779";"6.971844e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";" -1.55760690";"   1.0417735";"Inf";"   -3.8722314";" 7.570176e-01";"V3 14-60D";"no-vax";" 12";"   475";"  11725";"  1";"  116";"   3024";"18603.276";"18627.441";"167779";"6.971844e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";" -0.54717395";"   0.6473852";"Inf";"   -1.9855420";" 8.911941e-01";"V3 60+";"no-vax";" 12";"   475";"  11725";"  3";"   81";"   4564";"18603.276";"18627.441";"167779";"6.971844e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.97309479";"   0.1597889";"Inf";"   -2.3281156";"-1.618074e+00";"V3 14-60D";"no-vax";"755";"116099";"2824008";" 45";"28753";" 787598";"18617.867";"18642.032";"167779";"9.999995e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -1.08541094";"   0.1070812";"Inf";"   -1.3233252";"-8.474967e-01";"V3 60+";"no-vax";"755";"116099";"2824008";"128";"22247";"1284629";"18617.867";"18642.032";"167779";"9.999995e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";" -0.35628100";"1575.3710210";"Inf";"-3500.5340056";" 3.499821e+03";"V3 14-60D";"no-vax";"  0";"   432";"  12305";"  0";"  123";"   3761";"18617.867";"18642.032";"167779";"9.999995e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" -0.09762345";"1396.4894299";"Inf";"-3102.8341407";" 3.102639e+03";"V3 60+";"no-vax";"  0";"   432";"  12305";"  0";"  125";"   5980";"18617.867";"18642.032";"167779";"9.999995e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.96740449";"   0.1598198";"Inf";"   -2.3224940";"-1.612315e+00";"V3 14-60D";"no-vax";"749";"114655";"2782582";" 45";"28414";" 777534";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.08831260";"   0.1074391";"Inf";"   -1.3270220";"-8.496032e-01";"V3 60+";"no-vax";"749";"114655";"2782582";"127";"21930";"1266766";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-12.98183579";" 433.8114218";"Inf";" -976.8291169";" 9.508654e+02";"V3 14-60D";"no-vax";"  6";"  1876";"  53731";"  0";"  462";"  13825";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";" -1.01425974";"   1.0810128";"Inf";"   -3.4160666";" 1.387547e+00";"V3 60+";"no-vax";"  6";"  1876";"  53731";"  1";"  442";"  23843";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.94719829";"   0.1615962";"Inf";"   -2.3062345";"-1.588162e+00";"V3 14-60D";"no-vax";"723";"115856";"2817300";" 44";"28704";" 785551";"18553.858";"18578.023";"167779";"7.157241e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -1.08329017";"   0.1087997";"Inf";"   -1.3250227";"-8.415576e-01";"V3 60+";"no-vax";"723";"115856";"2817300";"123";"22188";"1280959";"18553.858";"18578.023";"167779";"7.157241e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";" -2.67276084";"   1.0163359";"Inf";"   -4.9308677";"-4.146540e-01";"V3 14-60D";"no-vax";" 32";"   675";"  19013";"  1";"  172";"   5808";"18553.858";"18578.023";"167779";"7.157241e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";" -1.21802262";"   0.4834691";"Inf";"   -2.2921999";"-1.438454e-01";"V3 60+";"no-vax";" 32";"   675";"  19013";"  5";"  184";"   9650";"18553.858";"18578.023";"167779";"7.157241e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.96177355";"   0.1598423";"Inf";"   -2.3169131";"-1.606634e+00";"V3 14-60D";"no-vax";"745";"116010";"2822217";" 45";"28759";" 788279";"18618.002";"18642.167";"167779";"2.057730e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -1.07184453";"   0.1071843";"Inf";"   -1.3099879";"-8.337012e-01";"V3 60+";"no-vax";"745";"116010";"2822217";"128";"22284";"1285722";"18618.002";"18642.167";"167779";"2.057730e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-14.86682612";" 939.0257230";"Inf";"-2101.2051393";" 2.071471e+03";"V3 14-60D";"no-vax";" 10";"   521";"  14096";"  0";"  117";"   3080";"18618.002";"18642.167";"167779";"2.057730e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"-14.61394284";" 775.3420782";"Inf";"-1737.2780231";" 1.708050e+03";"V3 60+";"no-vax";" 10";"   521";"  14096";"  0";"   88";"   4887";"18618.002";"18642.167";"167779";"2.057730e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -2.02729762";"   0.1647385";"Inf";"   -2.3933156";"-1.661280e+00";"V3 14-60D";"no-vax";"743";"115535";"2808841";" 42";"28623";" 783858";"18617.054";"18641.220";"167779";"1.022595e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.07698996";"   0.1075024";"Inf";"   -1.3158400";"-8.381399e-01";"V3 60+";"no-vax";"743";"115535";"2808841";"127";"22159";"1279136";"18617.054";"18641.220";"167779";"1.022595e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.50745970";"   0.6471712";"Inf";"   -1.9453522";" 9.304328e-01";"V3 14-60D";"no-vax";" 12";"   996";"  27472";"  3";"  253";"   7501";"18617.054";"18641.220";"167779";"1.022595e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" -1.66106109";"   1.0417759";"Inf";"   -3.9756910";" 6.535688e-01";"V3 60+";"no-vax";" 12";"   996";"  27472";"  1";"  213";"  11473";"18617.054";"18641.220";"167779";"1.022595e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.98410574";"   0.1649175";"Inf";"   -2.3505213";"-1.617690e+00";"V3 14-60D";"no-vax";"711";"113831";"2767641";" 42";"28193";" 772386";"18594.996";"18619.161";"167779";"8.950357e-01";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -1.07206969";"   0.1092762";"Inf";"   -1.3148608";"-8.292786e-01";"V3 60+";"no-vax";"711";"113831";"2767641";"122";"21869";"1261498";"18594.996";"18619.161";"167779";"8.950357e-01";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";" -1.81691122";"   0.5984245";"Inf";"   -3.1464977";"-4.873247e-01";"V3 14-60D";"no-vax";" 44";"  2700";"  68672";"  3";"  683";"  18973";"18594.996";"18619.161";"167779";"8.950357e-01";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -1.23178288";"   0.4377196";"Inf";"   -2.2043134";"-2.592524e-01";"V3 60+";"no-vax";" 44";"  2700";"  68672";"  6";"  503";"  29111";"18594.996";"18619.161";"167779";"8.950357e-01";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.96391432";"   0.1598357";"Inf";"   -2.3190392";"-1.608789e+00";"V3 14-60D";"no-vax";"747";"115441";"2805590";" 45";"28597";" 783133";"18624.981";"18649.146";"167779";"6.320499e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -1.08224400";"   0.1074372";"Inf";"   -1.3209492";"-8.435388e-01";"V3 60+";"no-vax";"747";"115441";"2805590";"127";"22148";"1276900";"18624.981";"18649.146";"167779";"6.320499e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";"-13.81833481";" 561.5142172";"Inf";"-1261.3971775";" 1.233761e+03";"V3 14-60D";"no-vax";"  8";"  1090";"  30723";"  0";"  279";"   8226";"18624.981";"18649.146";"167779";"6.320499e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";" -1.37498321";"   1.0618251";"Inf";"   -3.7341586";" 9.841922e-01";"V3 60+";"no-vax";"  8";"  1090";"  30723";"  1";"  224";"  13709";"18624.981";"18649.146";"167779";"6.320499e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -1.99702516";"   0.1648986";"Inf";"   -2.3633989";"-1.630651e+00";"V3 14-60D";"no-vax";"719";"113298";"2749388";" 42";"28081";" 769380";"18617.771";"18641.937";"167779";"7.613647e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -1.08140494";"   0.1088705";"Inf";"   -1.3232947";"-8.395151e-01";"V3 60+";"no-vax";"719";"113298";"2749388";"123";"21780";"1257604";"18617.771";"18641.937";"167779";"7.613647e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -1.51157482";"   0.6024887";"Inf";"   -2.8501912";"-1.729584e-01";"V3 14-60D";"no-vax";" 36";"  3233";"  86925";"  3";"  795";"  21979";"18617.771";"18641.937";"167779";"7.613647e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";" -1.08057828";"   0.4796570";"Inf";"   -2.1462859";"-1.487068e-02";"V3 60+";"no-vax";" 36";"  3233";"  86925";"  5";"  592";"  33005";"18617.771";"18641.937";"167779";"7.613647e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.87823792";"   0.1801348";"Inf";"   -2.2784635";"-1.478012e+00";"V3 14-60D";"no-vax";"533";" 94826";"2307730";" 35";"23507";" 645449";"18570.913";"18595.078";"167779";"4.652062e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -1.03881230";"   0.1212738";"Inf";"   -1.3082598";"-7.693648e-01";"V3 60+";"no-vax";"533";" 94826";"2307730";" 95";"18324";"1052690";"18570.913";"18595.078";"167779";"4.652062e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -2.23757613";"   0.3262768";"Inf";"   -2.9625017";"-1.512651e+00";"V3 14-60D";"no-vax";"222";" 21705";" 528583";" 10";" 5369";" 145910";"18570.913";"18595.078";"167779";"4.652062e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -1.21172120";"   0.1928628";"Inf";"   -1.6402260";"-7.832164e-01";"V3 60+";"no-vax";"222";" 21705";" 528583";" 33";" 4048";" 237919";"18570.913";"18595.078";"167779";"4.652062e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -2.00541596";"   0.1818480";"Inf";"   -2.4094479";"-1.601384e+00";"V3 14-60D";"no-vax";"595";" 84562";"2122987";" 34";"21125";" 590035";"18621.128";"18645.293";"167779";"6.556251e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -1.12681219";"   0.1199354";"Inf";"   -1.3932861";"-8.603383e-01";"V3 60+";"no-vax";"595";" 84562";"2122987";" 96";"16994";" 970348";"18621.128";"18645.293";"167779";"6.556251e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.85917476";"   0.3149448";"Inf";"   -2.5589229";"-1.159427e+00";"V3 14-60D";"no-vax";"160";" 31969";" 713326";" 11";" 7751";" 201324";"18621.128";"18645.293";"167779";"6.556251e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -0.93311858";"   0.2000156";"Inf";"   -1.3775157";"-4.887215e-01";"V3 60+";"no-vax";"160";" 31969";" 713326";" 32";" 5378";" 320261";"18621.128";"18645.293";"167779";"6.556251e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.96740449";"   0.1598198";"Inf";"   -2.3224940";"-1.612315e+00";"V3 14-60D";"no-vax";"749";"114655";"2782582";" 45";"28414";" 777534";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.08831260";"   0.1074391";"Inf";"   -1.3270220";"-8.496032e-01";"V3 60+";"no-vax";"749";"114655";"2782582";"127";"21930";"1266766";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-12.98183579";" 433.8114218";"Inf";" -976.8291169";" 9.508654e+02";"V3 14-60D";"no-vax";"  6";"  1876";"  53731";"  0";"  462";"  13825";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";" -1.01425974";"   1.0810128";"Inf";"   -3.4160666";" 1.387547e+00";"V3 60+";"no-vax";"  6";"  1876";"  53731";"  1";"  442";"  23843";"18616.711";"18640.876";"167779";"7.262266e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.98425244";"   0.1667463";"Inf";"   -2.3547313";"-1.613774e+00";"V3 14-60D";"no-vax";"700";" 97055";"2354102";" 41";"23971";" 651914";"18548.219";"18572.385";"167779";"9.119950e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";" -1.07270778";"   0.1102980";"Inf";"   -1.3177691";"-8.276464e-01";"V3 60+";"no-vax";"700";" 97055";"2354102";"119";"18227";"1057596";"18548.219";"18572.385";"167779";"9.119950e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";" -1.81060945";"   0.5197762";"Inf";"   -2.9654542";"-6.557647e-01";"V3 14-60D";"no-vax";" 55";" 19476";" 482211";"  4";" 4905";" 139445";"18548.219";"18572.385";"167779";"9.119950e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";" -1.16942818";"   0.3627375";"Inf";"   -1.9753626";"-3.634938e-01";"V3 60+";"no-vax";" 55";" 19476";" 482211";"  9";" 4145";" 233013";"18548.219";"18572.385";"167779";"9.119950e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";" -2.02387114";"   0.1647512";"Inf";"   -2.3899172";"-1.657825e+00";"V3 14-60D";"no-vax";"740";"115363";"2803786";" 42";"28583";" 782726";"18612.975";"18637.140";"167779";"1.534248e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.09656369";"   0.1084247";"Inf";"   -1.3374628";"-8.556645e-01";"V3 60+";"no-vax";"740";"115363";"2803786";"124";"22125";"1277021";"18612.975";"18637.140";"167779";"1.534248e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.70155117";"   0.6341982";"Inf";"   -2.1106202";" 7.075179e-01";"V3 14-60D";"no-vax";" 15";"  1168";"  32527";"  3";"  293";"   8633";"18612.975";"18637.140";"167779";"1.534248e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.50446003";"   0.5644096";"Inf";"   -1.7584718";" 7.495517e-01";"V3 60+";"no-vax";" 15";"  1168";"  32527";"  4";"  247";"  13588";"18612.975";"18637.140";"167779";"1.534248e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.94111221";"   0.1751885";"Inf";"   -2.3303480";"-1.551876e+00";"V3 14-60D";"no-vax";"603";"110740";"2696089";" 37";"27444";" 753521";"18367.928";"18392.093";"167779";"9.362355e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";" -1.06951701";"   0.1161280";"Inf";"   -1.3275315";"-8.115025e-01";"V3 60+";"no-vax";"603";"110740";"2696089";"105";"21354";"1231950";"18367.928";"18392.093";"167779";"9.362355e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";" -2.05764161";"   0.3653596";"Inf";"   -2.8694019";"-1.245881e+00";"V3 14-60D";"no-vax";"152";"  5791";" 140224";"  8";" 1432";"  37838";"18367.928";"18392.093";"167779";"9.362355e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";" -1.12791079";"   0.2291971";"Inf";"   -1.6371436";"-6.186780e-01";"V3 60+";"no-vax";"152";"  5791";" 140224";" 23";" 1018";"  58659";"18367.928";"18392.093";"167779";"9.362355e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";" -1.92821945";"   0.1616830";"Inf";"   -2.2874487";"-1.568990e+00";"V3 14-60D";"no-vax";"705";"110912";"2688208";" 44";"27486";" 750489";"18622.066";"18646.231";"167779";"2.079012e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";" -1.05520822";"   0.1089839";"Inf";"   -1.2973500";"-8.130664e-01";"V3 60+";"no-vax";"705";"110912";"2688208";"123";"21114";"1219717";"18622.066";"18646.231";"167779";"2.079012e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";" -3.04103860";"   1.0108706";"Inf";"   -5.2870027";"-7.950745e-01";"V3 14-60D";"no-vax";" 50";"  5619";" 148105";"  1";" 1390";"  40870";"18622.066";"18646.231";"167779";"2.079012e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";" -1.63272098";"   0.4715414";"Inf";"   -2.6803971";"-5.850448e-01";"V3 60+";"no-vax";" 50";"  5619";" 148105";"  5";" 1258";"  70892";"18622.066";"18646.231";"167779";"2.079012e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"0";" -1.96206699";"   0.1615289";"Inf";"   -2.3209539";"-1.603180e+00";"V3 14-60D";"no-vax";"725";"113082";"2745396";" 44";"28070";" 770380";"18620.156";"18644.321";"167779";"2.399784e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.11491089";"   0.1097810";"Inf";"   -1.3588237";"-8.709981e-01";"V3 60+";"no-vax";"725";"113082";"2745396";"120";"21777";"1256366";"18620.156";"18644.321";"167779";"2.399784e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -2.34447144";"   1.0175201";"Inf";"   -4.6052095";"-8.373342e-02";"V3 14-60D";"no-vax";" 30";"  3449";"  90917";"  1";"  806";"  20979";"18620.156";"18644.321";"167779";"2.399784e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.41288946";"   0.4005680";"Inf";"   -1.3028761";" 4.770972e-01";"V3 60+";"no-vax";" 30";"  3449";"  90917";"  8";"  595";"  34243";"18620.156";"18644.321";"167779";"2.399784e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.97928143";"   0.1687635";"Inf";"   -2.3542421";"-1.604321e+00";"V3 14-60D";"no-vax";"671";"109573";"2650305";" 40";"27151";" 742927";"18603.905";"18628.070";"167779";"7.406828e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"0";" -1.05477309";"   0.1109385";"Inf";"   -1.3012574";"-8.082887e-01";"V3 60+";"no-vax";"671";"109573";"2650305";"118";"21067";"1215682";"18603.905";"18628.070";"167779";"7.406828e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"1";" -1.87987345";"   0.4624426";"Inf";"   -2.9073338";"-8.524131e-01";"V3 14-60D";"no-vax";" 84";"  6958";" 186008";"  5";" 1725";"  48432";"18603.905";"18628.070";"167779";"7.406828e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"1";" -1.30264429";"   0.3378706";"Inf";"   -2.0533291";"-5.519595e-01";"V3 60+";"no-vax";" 84";"  6958";" 186008";" 10";" 1305";"  74927";"18603.905";"18628.070";"167779";"7.406828e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"0";" -2.06525687";"   0.1723705";"Inf";"   -2.4482316";"-1.682282e+00";"V3 14-60D";"no-vax";"706";"103481";"2527006";" 38";"25460";" 699875";"18606.093";"18630.258";"167779";"1.652788e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"0";" -1.08321682";"   0.1102223";"Inf";"   -1.3281100";"-8.383236e-01";"V3 60+";"no-vax";"706";"103481";"2527006";"119";"19866";"1143688";"18606.093";"18630.258";"167779";"1.652788e-01";"cancer_group_skin"
"(V3 14-60D) - (no-vax)";"1";" -1.16681713";"   0.4066339";"Inf";"   -2.0702811";"-2.633531e-01";"V3 14-60D";"no-vax";" 49";" 13050";" 309307";"  7";" 3416";"  91484";"18606.093";"18630.258";"167779";"1.652788e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"1";" -1.06867021";"   0.3658531";"Inf";"   -1.8815269";"-2.558135e-01";"V3 60+";"no-vax";" 49";" 13050";" 309307";"  9";" 2506";" 146921";"18606.093";"18630.258";"167779";"1.652788e-01";"cancer_group_skin"
