"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"1";"-0.5287216184";"0.11898747";"Inf";"-0.793089366";"-0.2643538705";"V3 14-60D";"no-vax";" 396";" 11798";" 267071";"  89";" 2810";"  73336";"138665.64";"138699.66";"166225";"1.272212e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" 0.0187952662";"0.11256487";"Inf";"-0.231302678";" 0.2688932107";"V3 60+";"no-vax";" 396";" 11798";" 267071";" 108";" 1985";" 117967";"138665.64";"138699.66";"166225";"1.272212e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";"-0.6868463790";"0.04139964";"Inf";"-0.778828585";"-0.5948641731";"V3 14-60D";"no-vax";"4585";"114502";"2679386";" 910";"27878";" 752714";"138669.26";"138703.29";"166225";"3.772529e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";"-0.1745552102";"0.04476442";"Inf";"-0.274013327";"-0.0750970935";"V3 60+";"no-vax";"4585";"114502";"2679386";"1080";"21380";"1237650";"138669.26";"138703.29";"166225";"3.772529e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";"-0.0709635106";"0.26248035";"Inf";"-0.654145426";" 0.5122184045";"V3 14-60D";"no-vax";"  54";"  1708";"  41233";"  20";"  431";"  11829";"138669.26";"138703.29";"166225";"3.772529e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" 0.2939388673";"0.26345483";"Inf";"-0.291408153";" 0.8792858875";"V3 60+";"no-vax";"  54";"  1708";"  41233";"  20";"  326";"  18732";"138669.26";"138703.29";"166225";"3.772529e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";"-0.6664759013";"0.04175950";"Inf";"-0.759257640";"-0.5736941627";"V3 14-60D";"no-vax";"4429";"111757";"2626962";" 891";"27146";" 732541";"138661.47";"138695.50";"166225";"2.556743e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";"-0.1652974339";"0.04515839";"Inf";"-0.265630874";"-0.0649639942";"V3 60+";"no-vax";"4429";"111757";"2626962";"1046";"20783";"1202960";"138661.47";"138695.50";"166225";"2.556743e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";"-0.9384207210";"0.17556470";"Inf";"-1.328492413";"-0.5483490294";"V3 14-60D";"no-vax";" 210";"  4453";"  93657";"  39";" 1163";"  32002";"138661.47";"138695.50";"166225";"2.556743e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";"-0.2913076686";"0.15558351";"Inf";"-0.636984931";" 0.0543695938";"V3 60+";"no-vax";" 210";"  4453";"  93657";"  54";"  923";"  53422";"138661.47";"138695.50";"166225";"2.556743e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";"-0.6845644380";"0.04130519";"Inf";"-0.776336797";"-0.5927920790";"V3 14-60D";"no-vax";"4598";"114881";"2686731";" 916";"28011";" 756036";"138670.00";"138704.03";"166225";"1.299249e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";"-0.1712239567";"0.04466978";"Inf";"-0.270471802";"-0.0719761115";"V3 60+";"no-vax";"4598";"114881";"2686731";"1090";"21476";"1244200";"138670.00";"138704.03";"166225";"1.299249e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";"-0.0360104609";"0.31014701";"Inf";"-0.725098699";" 0.6530777772";"V3 14-60D";"no-vax";"  41";"  1329";"  33888";"  14";"  298";"   8507";"138670.00";"138704.03";"166225";"1.299249e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" 0.1192794104";"0.35386423";"Inf";"-0.666940270";" 0.9054990910";"V3 60+";"no-vax";"  41";"  1329";"  33888";"  10";"  230";"  12182";"138670.00";"138704.03";"166225";"1.299249e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";"-0.6709425261";"0.04165331";"Inf";"-0.763488344";"-0.5783967082";"V3 14-60D";"no-vax";"4459";"111969";"2630630";" 897";"27290";" 737058";"138664.00";"138698.03";"166225";"2.235508e-03";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";"-0.1470238223";"0.04485574";"Inf";"-0.246684820";"-0.0473628244";"V3 60+";"no-vax";"4459";"111969";"2630630";"1076";"20923";"1210013";"138664.00";"138698.03";"166225";"2.235508e-03";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";"-0.8398618168";"0.19046510";"Inf";"-1.263039402";"-0.4166842315";"V3 14-60D";"no-vax";" 180";"  4241";"  89989";"  33";" 1019";"  27485";"138664.00";"138698.03";"166225";"2.235508e-03";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";"-0.8513819443";"0.21938684";"Inf";"-1.338818183";"-0.3639457057";"V3 60+";"no-vax";" 180";"  4241";"  89989";"  24";"  783";"  46369";"138664.00";"138698.03";"166225";"2.235508e-03";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";"-0.6763601932";"0.04130135";"Inf";"-0.768124021";"-0.5845963658";"V3 14-60D";"no-vax";"4575";"114427";"2680008";" 917";"27867";" 752523";"138675.68";"138709.70";"166225";"8.598013e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";"-0.1698804170";"0.04474898";"Inf";"-0.269304234";"-0.0704566002";"V3 60+";"no-vax";"4575";"114427";"2680008";"1082";"21372";"1236907";"138675.68";"138709.70";"166225";"8.598013e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";"-0.7014584554";"0.30486683";"Inf";"-1.378815135";"-0.0241017758";"V3 14-60D";"no-vax";"  64";"  1783";"  40611";"  13";"  442";"  12020";"138675.68";"138709.70";"166225";"8.598013e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";"-0.0286007040";"0.26846911";"Inf";"-0.625088504";" 0.5678870962";"V3 60+";"no-vax";"  64";"  1783";"  40611";"  18";"  334";"  19475";"138675.68";"138709.70";"166225";"8.598013e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";"-0.6771295176";"0.04113077";"Inf";"-0.768514337";"-0.5857446983";"V3 14-60D";"no-vax";"4624";"115735";"2709290";" 927";"28194";" 761622";"138675.12";"138709.14";"166225";"9.909316e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";"-0.1680072711";"0.04458650";"Inf";"-0.267070072";"-0.0689444701";"V3 60+";"no-vax";"4624";"115735";"2709290";"1097";"21627";"1251943";"138675.12";"138709.14";"166225";"9.909316e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-0.5920847550";"0.63276031";"Inf";"-1.997959008";" 0.8137894981";"V3 14-60D";"no-vax";"  15";"   475";"  11329";"   3";"  115";"   2921";"138675.12";"138709.14";"166225";"9.909316e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-0.1687331586";"0.63314253";"Inf";"-1.575456612";" 1.2379902947";"V3 60+";"no-vax";"  15";"   475";"  11329";"   3";"   79";"   4439";"138675.12";"138709.14";"166225";"9.909316e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";"-0.6771545625";"0.04116258";"Inf";"-0.768610071";"-0.5856990541";"V3 14-60D";"no-vax";"4618";"115782";"2708737";" 925";"28192";" 760997";"138675.25";"138709.27";"166225";"7.885291e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";"-0.1695275062";"0.04463339";"Inf";"-0.268694495";"-0.0703605176";"V3 60+";"no-vax";"4618";"115782";"2708737";"1093";"21583";"1250593";"138675.25";"138709.27";"166225";"7.885291e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";"-0.6075774845";"0.49800871";"Inf";"-1.714059042";" 0.4989040731";"V3 14-60D";"no-vax";"  21";"   428";"  11882";"   5";"  117";"   3546";"138675.25";"138709.27";"166225";"7.885291e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" 0.1403859017";"0.43736204";"Inf";"-0.831350185";" 1.1121219887";"V3 60+";"no-vax";"  21";"   428";"  11882";"   7";"  123";"   5789";"138675.25";"138709.27";"166225";"7.885291e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";"-0.6806714923";"0.04145405";"Inf";"-0.772774577";"-0.5885684076";"V3 14-60D";"no-vax";"4543";"114337";"2669057";" 908";"27867";" 751431";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";"-0.1650717472";"0.04482365";"Inf";"-0.264661448";"-0.0654820464";"V3 60+";"no-vax";"4543";"114337";"2669057";"1080";"21281";"1233250";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-0.4871098340";"0.23719121";"Inf";"-1.014104042";" 0.0398843742";"V3 14-60D";"no-vax";"  96";"  1873";"  51562";"  22";"  442";"  13112";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";"-0.2702284964";"0.24733855";"Inf";"-0.819768179";" 0.2793111863";"V3 60+";"no-vax";"  96";"  1873";"  51562";"  20";"  425";"  23132";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";"-0.6741433260";"0.04117741";"Inf";"-0.765631778";"-0.5826548737";"V3 14-60D";"no-vax";"4605";"115540";"2702460";" 925";"28140";" 758890";"138675.15";"138709.17";"166225";"5.200566e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";"-0.1653849788";"0.04462415";"Inf";"-0.264531439";"-0.0662385190";"V3 60+";"no-vax";"4605";"115540";"2702460";"1094";"21525";"1246900";"138675.15";"138709.17";"166225";"5.200566e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";"-1.0645129691";"0.47930840";"Inf";"-2.129445977";" 0.0004200385";"V3 14-60D";"no-vax";"  34";"   670";"  18159";"   5";"  169";"   5653";"138675.15";"138709.17";"166225";"5.200566e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";"-0.5474476038";"0.44380100";"Inf";"-1.533489839";" 0.4385946310";"V3 60+";"no-vax";"  34";"   670";"  18159";"   6";"  181";"   9482";"138675.15";"138709.17";"166225";"5.200566e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";"-0.6792410469";"0.04114481";"Inf";"-0.770657068";"-0.5878250262";"V3 14-60D";"no-vax";"4625";"115693";"2706999";" 926";"28196";" 761614";"138672.34";"138706.37";"166225";"3.490921e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";"-0.1708373361";"0.04460753";"Inf";"-0.269946877";"-0.0717277949";"V3 60+";"no-vax";"4625";"115693";"2706999";"1095";"21619";"1251597";"138672.34";"138706.37";"166225";"3.490921e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-0.0736082005";"0.56727954";"Inf";"-1.333996496";" 1.1867800950";"V3 14-60D";"no-vax";"  14";"   517";"  13620";"   4";"  113";"   2929";"138672.34";"138706.37";"166225";"3.490921e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";" 0.4953279468";"0.52175066";"Inf";"-0.663903758";" 1.6545596515";"V3 60+";"no-vax";"  14";"   517";"  13620";"   5";"   87";"   4785";"138672.34";"138706.37";"166225";"3.490921e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";"-0.6839827452";"0.04123207";"Inf";"-0.775592646";"-0.5923728442";"V3 14-60D";"no-vax";"4621";"115214";"2693515";" 920";"28062";" 757305";"138655.03";"138689.06";"166225";"3.496058e-02";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";"-0.1726181758";"0.04463126";"Inf";"-0.271780431";"-0.0734559209";"V3 60+";"no-vax";"4621";"115214";"2693515";"1093";"21499";"1245125";"138655.03";"138689.06";"166225";"3.496058e-02";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" 0.3598813446";"0.39490478";"Inf";"-0.517522707";" 1.2372853964";"V3 14-60D";"no-vax";"  18";"   996";"  27104";"  10";"  247";"   7238";"138655.03";"138689.06";"166225";"3.496058e-02";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" 0.4321747635";"0.44630031";"Inf";"-0.559420484";" 1.4237700108";"V3 60+";"no-vax";"  18";"   996";"  27104";"   7";"  207";"  11257";"138655.03";"138689.06";"166225";"3.496058e-02";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";"-0.6770762935";"0.04144159";"Inf";"-0.769151707";"-0.5850008802";"V3 14-60D";"no-vax";"4535";"113526";"2654802";" 909";"27637";" 746247";"138658.27";"138692.30";"166225";"2.027381e-04";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";"-0.1915462080";"0.04507637";"Inf";"-0.291697405";"-0.0913950106";"V3 60+";"no-vax";"4535";"113526";"2654802";"1052";"21219";"1228495";"138658.27";"138692.30";"166225";"2.027381e-04";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";"-0.6641869837";"0.24005863";"Inf";"-1.197552049";"-0.1308219185";"V3 14-60D";"no-vax";" 104";"  2684";"  65817";"  21";"  672";"  18296";"138658.27";"138692.30";"166225";"2.027381e-04";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" 0.5672434808";"0.17686972";"Inf";" 0.174272279";" 0.9602146830";"V3 60+";"no-vax";" 104";"  2684";"  65817";"  48";"  487";"  27887";"138658.27";"138692.30";"166225";"2.027381e-04";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";"-0.6767088592";"0.04123848";"Inf";"-0.768332986";"-0.5850847323";"V3 14-60D";"no-vax";"4592";"115125";"2691141";" 921";"28032";" 756491";"138676.04";"138710.06";"166225";"9.917421e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";"-0.1674809252";"0.04468135";"Inf";"-0.266754471";"-0.0682073796";"V3 60+";"no-vax";"4592";"115125";"2691141";"1089";"21488";"1242933";"138676.04";"138710.06";"166225";"9.917421e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";"-0.6913563567";"0.36435226";"Inf";"-1.500878464";" 0.1181657510";"V3 14-60D";"no-vax";"  47";"  1085";"  29478";"   9";"  277";"   8052";"138676.04";"138710.06";"166225";"9.917421e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";"-0.2102385479";"0.33623915";"Inf";"-0.957298611";" 0.5368215156";"V3 60+";"no-vax";"  47";"  1085";"  29478";"  11";"  218";"  13449";"138676.04";"138710.06";"166225";"9.917421e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";"-0.6825334169";"0.04164281";"Inf";"-0.775055905";"-0.5900109284";"V3 14-60D";"no-vax";"4491";"112987";"2637133";" 898";"27534";" 743538";"138671.97";"138705.99";"166225";"3.209911e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";"-0.1751257239";"0.04499135";"Inf";"-0.275088025";"-0.0751634224";"V3 60+";"no-vax";"4491";"112987";"2637133";"1063";"21139";"1224558";"138671.97";"138705.99";"166225";"3.209911e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";"-0.4919455986";"0.19588419";"Inf";"-0.927163385";"-0.0567278122";"V3 14-60D";"no-vax";" 148";"  3223";"  83486";"  32";"  775";"  21005";"138671.97";"138705.99";"166225";"3.209911e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";" 0.0773558333";"0.18607879";"Inf";"-0.336076190";" 0.4907878567";"V3 60+";"no-vax";" 148";"  3223";"  83486";"  37";"  567";"  31824";"138671.97";"138705.99";"166225";"3.209911e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";"-0.6823052198";"0.04406453";"Inf";"-0.780208297";"-0.5844021425";"V3 14-60D";"no-vax";"3879";" 94560";"2210761";" 778";"23033";" 623067";"138651.91";"138685.94";"166225";"4.612186e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";"-0.1861671003";"0.04710132";"Inf";"-0.290817362";"-0.0815168381";"V3 60+";"no-vax";"3879";" 94560";"2210761";" 906";"17781";"1024880";"138651.91";"138685.94";"166225";"4.612186e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";"-0.6564411580";"0.09100685";"Inf";"-0.858641229";"-0.4542410866";"V3 14-60D";"no-vax";" 760";" 21650";" 509858";" 152";" 5276";" 141476";"138651.91";"138685.94";"166225";"4.612186e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";"-0.0753251550";"0.08572283";"Inf";"-0.265785129";" 0.1151348191";"V3 60+";"no-vax";" 760";" 21650";" 509858";" 194";" 3925";" 231502";"138651.91";"138685.94";"166225";"4.612186e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";"-0.7062816860";"0.04599063";"Inf";"-0.808464197";"-0.6040991752";"V3 14-60D";"no-vax";"3565";" 84309";"2034454";" 693";"20671";" 569355";"138659.66";"138693.68";"166225";"3.042286e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";"-0.1750699782";"0.04812940";"Inf";"-0.282004446";"-0.0681355107";"V3 60+";"no-vax";"3565";" 84309";"2034454";" 842";"16493";" 944167";"138659.66";"138693.68";"166225";"3.042286e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";"-0.5790280569";"0.07460566";"Inf";"-0.744787778";"-0.4132683357";"V3 14-60D";"no-vax";"1074";" 31901";" 686165";" 237";" 7638";" 195188";"138659.66";"138693.68";"166225";"3.042286e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";"-0.1346021864";"0.07557971";"Inf";"-0.302526063";" 0.0333216906";"V3 60+";"no-vax";"1074";" 31901";" 686165";" 258";" 5213";" 312215";"138659.66";"138693.68";"166225";"3.042286e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";"-0.6806714923";"0.04145405";"Inf";"-0.772774577";"-0.5885684076";"V3 14-60D";"no-vax";"4543";"114337";"2669057";" 908";"27867";" 751431";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";"-0.1650717472";"0.04482365";"Inf";"-0.264661448";"-0.0654820464";"V3 60+";"no-vax";"4543";"114337";"2669057";"1080";"21281";"1233250";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-0.4871098340";"0.23719121";"Inf";"-1.014104042";" 0.0398843742";"V3 14-60D";"no-vax";"  96";"  1873";"  51562";"  22";"  442";"  13112";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";"-0.2702284964";"0.24733855";"Inf";"-0.819768179";" 0.2793111863";"V3 60+";"no-vax";"  96";"  1873";"  51562";"  20";"  425";"  23132";"138672.51";"138706.54";"166225";"6.181104e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";"-0.6695241068";"0.04512310";"Inf";"-0.769779139";"-0.5692690741";"V3 14-60D";"no-vax";"3655";" 96780";"2261521";" 732";"23538";" 631210";"138602.21";"138636.23";"166225";"6.574634e-02";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";"-0.1296200813";"0.04757758";"Inf";"-0.235328515";"-0.0239116481";"V3 60+";"no-vax";"3655";" 96780";"2261521";" 888";"17698";"1029875";"138602.21";"138636.23";"166225";"6.574634e-02";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";"-0.7130029842";"0.08040541";"Inf";"-0.891648667";"-0.5343573010";"V3 14-60D";"no-vax";" 984";" 19430";" 459098";" 198";" 4771";" 133333";"138602.21";"138636.23";"166225";"6.574634e-02";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";"-0.3241833167";"0.08112950";"Inf";"-0.504437786";"-0.1439288474";"V3 60+";"no-vax";" 984";" 19430";" 459098";" 212";" 4008";" 226507";"138602.21";"138636.23";"166225";"6.574634e-02";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";"-0.6862404799";"0.04126124";"Inf";"-0.777915174";"-0.5945657854";"V3 14-60D";"no-vax";"4620";"115042";"2688464";" 918";"28023";" 756220";"138646.95";"138680.98";"166225";"4.957670e-03";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";"-0.1748454581";"0.04465139";"Inf";"-0.274052427";"-0.0756384887";"V3 60+";"no-vax";"4620";"115042";"2688464";"1091";"21465";"1243063";"138646.95";"138680.98";"166225";"4.957670e-03";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" 0.5143347925";"0.36927414";"Inf";"-0.306122792";" 1.3347923767";"V3 14-60D";"no-vax";"  19";"  1168";"  32155";"  12";"  286";"   8323";"138646.95";"138680.98";"166225";"4.957670e-03";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" 0.6152826450";"0.40558106";"Inf";"-0.285842089";" 1.5164073796";"V3 60+";"no-vax";"  19";"  1168";"  32155";"   9";"  241";"  13319";"138646.95";"138680.98";"166225";"4.957670e-03";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";"-0.6723821739";"0.04194656";"Inf";"-0.765579535";"-0.5791848127";"V3 14-60D";"no-vax";"4377";"110458";"2589213";" 882";"26893";" 727750";"138670.17";"138704.20";"166225";"8.915626e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";"-0.1671878471";"0.04522207";"Inf";"-0.267662772";"-0.0667129226";"V3 60+";"no-vax";"4377";"110458";"2589213";"1043";"20717";"1199389";"138670.17";"138704.20";"166225";"8.915626e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";"-0.7489386948";"0.15823412";"Inf";"-1.100505102";"-0.3973722871";"V3 14-60D";"no-vax";" 262";"  5752";" 131406";"  48";" 1416";"  36793";"138670.17";"138704.20";"166225";"8.915626e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";"-0.1833256791";"0.14921253";"Inf";"-0.514847811";" 0.1481964528";"V3 60+";"no-vax";" 262";"  5752";" 131406";"  57";"  989";"  56993";"138670.17";"138704.20";"166225";"8.915626e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";"-0.6431551196";"0.04170372";"Inf";"-0.735812923";"-0.5504973165";"V3 14-60D";"no-vax";"4347";"110621";"2580256";" 900";"26941";" 724623";"138655.26";"138689.29";"166225";"9.353872e-05";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";"-0.1496591766";"0.04524650";"Inf";"-0.250188386";"-0.0491299670";"V3 60+";"no-vax";"4347";"110621";"2580256";"1046";"20472";"1187001";"138655.26";"138689.29";"166225";"9.353872e-05";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";"-1.3591035808";"0.19270884";"Inf";"-1.787266330";"-0.9309408314";"V3 14-60D";"no-vax";" 292";"  5589";" 140363";"  30";" 1368";"  39920";"138655.26";"138689.29";"166225";"9.353872e-05";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";"-0.4741907408";"0.15096744";"Inf";"-0.809611955";"-0.1387695262";"V3 60+";"no-vax";" 292";"  5589";" 140363";"  54";" 1234";"  69381";"138655.26";"138689.29";"166225";"9.353872e-05";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"0";"-0.6812368115";"0.04144855";"Inf";"-0.773327683";"-0.5891459396";"V3 14-60D";"no-vax";"4530";"112769";"2632400";" 909";"27516";" 744097";"138664.71";"138698.74";"166225";"4.354445e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"0";"-0.1764333188";"0.04489012";"Inf";"-0.276170714";"-0.0766959241";"V3 60+";"no-vax";"4530";"112769";"2632400";"1072";"21123";"1222871";"138664.71";"138698.74";"166225";"4.354445e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"1";"-0.5470987407";"0.23911465";"Inf";"-1.078366467";"-0.0158310142";"V3 14-60D";"no-vax";" 109";"  3441";"  88219";"  21";"  793";"  20446";"138664.71";"138698.74";"166225";"4.354445e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"1";" 0.0969390454";"0.21376769";"Inf";"-0.378012506";" 0.5718905973";"V3 60+";"no-vax";" 109";"  3441";"  88219";"  28";"  583";"  33511";"138664.71";"138698.74";"166225";"4.354445e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"0";"-0.6825002140";"0.04218646";"Inf";"-0.776230589";"-0.5887698391";"V3 14-60D";"no-vax";"4339";"109283";"2542178";" 869";"26617";" 717908";"138663.92";"138697.95";"166225";"5.273610e-03";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"0";"-0.1970493586";"0.04566932";"Inf";"-0.298517983";"-0.0955807343";"V3 60+";"no-vax";"4339";"109283";"2542178";"1007";"20448";"1184049";"138663.92";"138697.95";"166225";"5.273610e-03";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"1";"-0.5931692753";"0.14177390";"Inf";"-0.908164173";"-0.2781743781";"V3 14-60D";"no-vax";" 300";"  6927";" 178441";"  61";" 1692";"  46635";"138663.92";"138697.95";"166225";"5.273610e-03";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"1";" 0.2168221844";"0.12215478";"Inf";"-0.054582730";" 0.4882270986";"V3 60+";"no-vax";" 300";"  6927";" 178441";"  93";" 1258";"  72333";"138663.92";"138697.95";"166225";"5.273610e-03";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"0";"-0.6809093464";"0.04303613";"Inf";"-0.776527525";"-0.5852911679";"V3 14-60D";"no-vax";"4152";"103197";"2423648";" 822";"24950";" 675857";"138673.04";"138707.06";"166225";"1.770750e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"0";"-0.1906251659";"0.04632858";"Inf";"-0.293558547";"-0.0876917847";"V3 60+";"no-vax";"4152";"103197";"2423648";" 956";"19279";"1113803";"138673.04";"138707.06";"166225";"1.770750e-01";"cancer_group_skin"
"(V3 14-60D) - (no-vax)";"1";"-0.6404110265";"0.10829214";"Inf";"-0.881015764";"-0.3998062892";"V3 14-60D";"no-vax";" 487";" 13013";" 296971";" 108";" 3359";"  88686";"138673.04";"138707.06";"166225";"1.770750e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"1";" 0.0006328975";"0.09932557";"Inf";"-0.220049813";" 0.2213156082";"V3 60+";"no-vax";" 487";" 13013";" 296971";" 144";" 2427";" 142579";"138673.04";"138707.06";"166225";"1.770750e-01";"cancer_group_skin"
