"cancer_diagnosis_time";"vac_number";"vac_exposure_date";"n";"n_total";"cum_sum"
"3";"Dose Two";2021-08-25;12;20393;0.805619575344481
"3";"Dose Two";2021-08-26;12;20393;0.806208012553327
"3";"Dose Two";2021-08-27;25;20393;0.80743392340509
"3";"Dose Two";2021-08-28;2;20393;0.807531996273231
"3";"Dose Two";2021-08-29;3;20393;0.807679105575443
"3";"Dose Two";2021-08-30;4;20393;0.807875251311725
"3";"Dose Two";2021-08-31;12;20393;0.808463688520571
"3";"Dose Two";2021-09-01;11;20393;0.809003089295346
"3";"Dose Two";2021-09-02;8;20393;0.809395380767911
"3";"Dose Two";2021-09-03;10;20393;0.809885745108616
"3";"Dose Two";2021-09-04;5;20393;0.810130927278968
"3";"Dose Two";2021-09-06;5;20393;0.810376109449321
"3";"Dose Two";2021-09-07;5;20393;0.810621291619673
"3";"Dose Two";2021-09-08;3;20393;0.810768400921885
"3";"Dose Two";2021-09-09;8;20393;0.811160692394449
"3";"Dose Two";2021-09-10;11;20393;0.811700093169225
"3";"Dose Two";2021-09-14;5;20393;0.811945275339577
"3";"Dose Two";2021-09-15;7;20393;0.812288530378071
"3";"Dose Two";2021-09-16;6;20393;0.812582748982494
"3";"Dose Two";2021-09-17;6;20393;0.812876967586917
"3";"Dose Two";2021-09-18;1;20393;0.812926004020988
"3";"Dose Two";2021-09-20;4;20393;0.81312214975727
"3";"Dose Two";2021-09-21;5;20393;0.813367331927622
"3";"Dose Two";2021-09-22;3;20393;0.813514441229834
"3";"Dose Two";2021-09-23;5;20393;0.813759623400186
"3";"Dose Two";2021-09-24;2;20393;0.813857696268327
"3";"Dose Two";2021-09-27;2;20393;0.813955769136468
"3";"Dose Two";2021-09-28;3;20393;0.81410287843868
"3";"Dose Two";2021-09-29;10;20393;0.814593242779385
"3";"Dose Two";2021-09-30;3;20393;0.814740352081597
"3";"Dose Two";2021-10-01;2;20393;0.814838424949738
"3";"Dose Two";2021-10-02;1;20393;0.814887461383808
"3";"Dose Two";2021-10-04;3;20393;0.81503457068602
"3";"Dose Two";2021-10-05;2;20393;0.815132643554161
"3";"Dose Two";2021-10-06;2;20393;0.815230716422302
"3";"Dose Two";2021-10-07;10;20393;0.815721080763007
"3";"Dose Two";2021-10-08;7;20393;0.816064335801501
"3";"Dose Two";2021-10-09;1;20393;0.816113372235571
"3";"Dose Two";2021-10-13;6;20393;0.816407590839994
"3";"Dose Two";2021-10-14;1;20393;0.816456627274065
"3";"Dose Two";2021-10-15;4;20393;0.816652773010347
"3";"Dose Two";2021-10-18;1;20393;0.816701809444417
"3";"Dose Two";2021-10-20;6;20393;0.81699602804884
"3";"Dose Two";2021-10-21;4;20393;0.817192173785122
"3";"Dose Two";2021-10-22;4;20393;0.817388319521404
"3";"Dose Two";2021-10-25;3;20393;0.817535428823616
"3";"Dose Two";2021-10-26;5;20393;0.817780610993968
"3";"Dose Two";2021-10-27;3;20393;0.81792772029618
"3";"Dose Two";2021-10-28;4;20393;0.818123866032462
"3";"Dose Two";2021-10-29;2;20393;0.818221938900603
"3";"Dose Two";2021-10-30;1;20393;0.818270975334674
"3";"Dose Two";2021-10-31;2;20393;0.818369048202815
"3";"Dose Two";2021-11-02;4;20393;0.818565193939097
"3";"Dose Two";2021-11-03;2;20393;0.818663266807238
"3";"Dose Two";2021-11-04;10;20393;0.819153631147943
"3";"Dose Two";2021-11-05;5;20393;0.819398813318295
"3";"Dose Two";2021-11-08;5;20393;0.819643995488648
"3";"Dose Two";2021-11-09;8;20393;0.820036286961212
"3";"Dose Two";2021-11-10;8;20393;0.820428578433776
"3";"Dose Two";2021-11-11;9;20393;0.820869906340411
"3";"Dose Two";2021-11-12;12;20393;0.821458343549257
"3";"Dose Two";2021-11-15;4;20393;0.821654489285539
"3";"Dose Two";2021-11-16;11;20393;0.822193890060315
"3";"Dose Two";2021-11-17;17;20393;0.823027509439514
"3";"Dose Two";2021-11-18;13;20393;0.82366498308243
"3";"Dose Two";2021-11-19;11;20393;0.824204383857206
"3";"Dose Two";2021-11-20;4;20393;0.824400529593488
"3";"Dose Two";2021-11-21;3;20393;0.824547638895699
"3";"Dose Two";2021-11-22;7;20393;0.824890893934193
"3";"Dose Two";2021-11-23;27;20393;0.826214877654097
"3";"Dose Two";2021-11-24;23;20393;0.827342715637719
"3";"Dose Two";2021-11-25;24;20393;0.828519590055411
"3";"Dose Two";2021-11-26;25;20393;0.829745500907174
"3";"Dose Two";2021-11-27;9;20393;0.830186828813809
"3";"Dose Two";2021-11-28;3;20393;0.83033393811602
"3";"Dose Two";2021-11-29;12;20393;0.830922375324866
"3";"Dose Two";2021-11-30;15;20393;0.831657921835924
"3";"Dose Two";2021-12-01;21;20393;0.832687686951405
"3";"Dose Two";2021-12-02;38;20393;0.834551071446084
"3";"Dose Two";2021-12-03;20;20393;0.835531800127495
"3";"Dose Two";2021-12-04;4;20393;0.835727945863777
"3";"Dose Two";2021-12-05;2;20393;0.835826018731918
"3";"Dose Two";2021-12-06;2;20393;0.835924091600059
"3";"Dose Two";2021-12-07;8;20393;0.836316383072623
"3";"Dose Two";2021-12-09;17;20393;0.837150002451822
"3";"Dose Two";2021-12-10;19;20393;0.838081694699161
"3";"Dose Two";2021-12-11;4;20393;0.838277840435444
"3";"Dose Two";2021-12-13;13;20393;0.83891531407836
"3";"Dose Two";2021-12-14;18;20393;0.839797969891629
"3";"Dose Two";2021-12-15;18;20393;0.840680625704899
"3";"Dose Two";2021-12-16;23;20393;0.841808463688521
"3";"Dose Two";2021-12-17;21;20393;0.842838228804001
"3";"Dose Two";2021-12-18;2;20393;0.842936301672142
"3";"Dose Two";2021-12-19;2;20393;0.843034374540283
"3";"Dose Two";2021-12-20;10;20393;0.843524738880989
"3";"Dose Two";2021-12-21;13;20393;0.844162212523905
"3";"Dose Two";2021-12-22;17;20393;0.844995831903104
"3";"Dose Two";2021-12-23;14;20393;0.845682341980091
"3";"Dose Two";2021-12-24;8;20393;0.846074633452655
"3";"Dose Two";2021-12-27;8;20393;0.846466924925219
"3";"Dose Two";2021-12-28;11;20393;0.847006325699995
"3";"Dose Two";2021-12-29;5;20393;0.847251507870348
"3";"Dose Two";2021-12-30;5;20393;0.8474966900407
"3";"Dose Two";2021-12-31;2;20393;0.847594762908841
"3";"Dose Two";2022-01-02;4;20393;0.847790908645123
"3";"Dose Two";2022-01-03;4;20393;0.847987054381405
"3";"Dose Two";2022-01-04;10;20393;0.848477418722111
"3";"Dose Two";2022-01-05;7;20393;0.848820673760604
"3";"Dose Two";2022-01-07;6;20393;0.849114892365027
"3";"Dose Two";2022-01-08;6;20393;0.84940911096945
"3";"Dose Two";2022-01-09;2;20393;0.849507183837591
"3";"Dose Two";2022-01-10;2;20393;0.849605256705732
"3";"Dose Two";2022-01-11;12;20393;0.850193693914579
"3";"Dose Two";2022-01-12;8;20393;0.850585985387143
"3";"Dose Two";2022-01-13;14;20393;0.85127249546413
"3";"Dose Two";2022-01-14;10;20393;0.851762859804835
"3";"Dose Two";2022-01-15;3;20393;0.851909969107047
"3";"Dose Two";2022-01-16;1;20393;0.851959005541117
"3";"Dose Two";2022-01-17;5;20393;0.85220418771147
"3";"Dose Two";2022-01-18;18;20393;0.853086843524739
"3";"Dose Two";2022-01-19;12;20393;0.853675280733585
"3";"Dose Two";2022-01-20;13;20393;0.854312754376502
"3";"Dose Two";2022-01-21;10;20393;0.854803118717207
"3";"Dose Two";2022-01-22;1;20393;0.854852155151277
"3";"Dose Two";2022-01-23;3;20393;0.854999264453489
"3";"Dose Two";2022-01-24;6;20393;0.855293483057912
"3";"Dose Two";2022-01-25;5;20393;0.855538665228265
"3";"Dose Two";2022-01-26;6;20393;0.855832883832688
"3";"Dose Two";2022-01-27;4;20393;0.85602902956897
"3";"Dose Two";2022-01-28;6;20393;0.856323248173393
"3";"Dose Two";2022-01-29;2;20393;0.856421321041534
"3";"Dose Two";2022-01-31;5;20393;0.856666503211886
"3";"Dose Two";2022-02-01;7;20393;0.85700975825038
"3";"Dose Two";2022-02-02;2;20393;0.857107831118521
"3";"Dose Two";2022-02-03;6;20393;0.857402049722944
"3";"Dose Two";2022-02-04;3;20393;0.857549159025156
"3";"Dose Two";2022-02-05;1;20393;0.857598195459226
"3";"Dose Two";2022-02-07;1;20393;0.857647231893297
"3";"Dose Two";2022-02-08;2;20393;0.857745304761438
"3";"Dose Two";2022-02-09;3;20393;0.857892414063649
"3";"Dose Two";2022-02-10;6;20393;0.858186632668072
"3";"Dose Two";2022-02-11;4;20393;0.858382778404354
"3";"Dose Two";2022-02-12;2;20393;0.858480851272496
"3";"Dose Two";2022-02-14;2;20393;0.858578924140637
"3";"Dose Two";2022-02-15;1;20393;0.858627960574707
"3";"Dose Two";2022-02-16;1;20393;0.858676997008778
"3";"Dose Two";2022-02-17;3;20393;0.858824106310989
"3";"Dose Two";2022-02-21;3;20393;0.858971215613201
"3";"Dose Two";2022-02-23;3;20393;0.859118324915412
"3";"Dose Two";2022-02-24;2;20393;0.859216397783553
"3";"Dose Two";2022-02-25;2;20393;0.859314470651694
"3";"Dose Two";2022-02-26;2;20393;0.859412543519835
"3";"Dose Two";2022-02-27;1;20393;0.859461579953906
"3";"Dose Two";2022-03-01;1;20393;0.859510616387976
"3";"Dose Two";2022-03-03;1;20393;0.859559652822047
"3";"Dose Two";2022-03-04;2;20393;0.859657725690188
"3";"Dose Two";2022-03-08;1;20393;0.859706762124258
"3";"Dose Two";2022-03-15;1;20393;0.859755798558329
"3";"Dose Two";2022-03-17;1;20393;0.859804834992399
"3";"Dose Two";2022-03-22;1;20393;0.85985387142647
"3";"Dose Two";2022-03-23;3;20393;0.860000980728681
"3";"Dose Two";2022-03-25;1;20393;0.860050017162752
"3";"Dose Two";2022-03-29;1;20393;0.860099053596822
"3";"Dose Two";2022-03-31;1;20393;0.860148090030893
"3";"Dose Two";2022-04-01;2;20393;0.860246162899034
"3";"Dose Two";2022-04-12;1;20393;0.860295199333104
"3";"Dose Two";2022-04-13;1;20393;0.860344235767175
"3";"Dose Two";2022-04-25;1;20393;0.860393272201246
"3";"Dose Two";2022-05-04;1;20393;0.860442308635316
"3";"Dose Two";2022-05-10;1;20393;0.860491345069387
"3";"Dose Two";2022-05-12;1;20393;0.860540381503457
"3";"Dose Two";2022-05-20;1;20393;0.860589417937528
"3";"Dose Two";2022-05-25;1;20393;0.860638454371598
"3";"Dose Two";2022-06-03;1;20393;0.860687490805669
"3";"Dose Two";2022-06-21;1;20393;0.860736527239739
"3";"Dose Two";2022-06-23;1;20393;0.86078556367381
"3";"Dose Two";2022-06-28;1;20393;0.86083460010788
"3";"Dose Two";NA;2838;20393;1
"3";"Booster";2021-06-21;1;20393;4.90364340705144e-05
"3";"Booster";2021-07-09;1;20393;9.80728681410288e-05
"3";"Booster";2021-07-10;1;20393;0.000147109302211543
"3";"Booster";2021-09-10;1;20393;0.000196145736282058
"3";"Booster";2021-09-11;8;20393;0.000588437208846173
"3";"Booster";2021-09-12;6;20393;0.000882655813269259
"3";"Booster";2021-09-13;16;20393;0.00166723875839749
"3";"Booster";2021-09-14;23;20393;0.00279507674201932
"3";"Booster";2021-09-15;12;20393;0.00338351395086549
"3";"Booster";2021-09-16;15;20393;0.00411906046192321
"3";"Booster";2021-09-17;20;20393;0.0050997891433335
"3";"Booster";2021-09-18;1;20393;0.00514882557740401
"3";"Booster";2021-09-20;7;20393;0.00549208061589761
"3";"Booster";2021-09-21;20;20393;0.0064728092973079
"3";"Booster";2021-09-22;16;20393;0.00725739224243613
"3";"Booster";2021-09-23;27;20393;0.00858137596234002
"3";"Booster";2021-09-24;7;20393;0.00892463100083362
"3";"Booster";2021-09-25;1;20393;0.00897366743490413
"3";"Booster";2021-09-27;12;20393;0.00956210464375031
"3";"Booster";2021-09-28;21;20393;0.0105918697592311
"3";"Booster";2021-09-29;29;20393;0.012013926347276
"3";"Booster";2021-09-30;38;20393;0.0138773108419556
"3";"Booster";2021-10-01;26;20393;0.0151522581277889
"3";"Booster";2021-10-04;14;20393;0.0158387682047761
"3";"Booster";2021-10-05;48;20393;0.0181925170401608
"3";"Booster";2021-10-06;36;20393;0.0199578286666994
"3";"Booster";2021-10-07;32;20393;0.0215269945569558
"3";"Booster";2021-10-08;19;20393;0.0224586868042956
"3";"Booster";2021-10-11;4;20393;0.0226548325405776
"3";"Booster";2021-10-13;22;20393;0.023733634090129
"3";"Booster";2021-10-14;30;20393;0.0252047271122444
"3";"Booster";2021-10-15;12;20393;0.0257931643210906
"3";"Booster";2021-10-18;13;20393;0.0264306379640073
"3";"Booster";2021-10-19;20;20393;0.0274113666454175
"3";"Booster";2021-10-20;34;20393;0.029078605403815
"3";"Booster";2021-10-21;46;20393;0.0313342813710587
"3";"Booster";2021-10-22;25;20393;0.0325601922228216
"3";"Booster";2021-10-25;35;20393;0.0342764674152896
"3";"Booster";2021-10-26;101;20393;0.0392291472564115
"3";"Booster";2021-10-27;115;20393;0.0448683371745207
"3";"Booster";2021-10-28;153;20393;0.0523709115873094
"3";"Booster";2021-10-29;140;20393;0.0592360123571814
"3";"Booster";2021-10-30;9;20393;0.059677340263816
"3";"Booster";2021-10-31;1;20393;0.0597263766978865
"3";"Booster";2021-11-01;1;20393;0.059775413131957
"3";"Booster";2021-11-02;133;20393;0.0662972588633355
"3";"Booster";2021-11-03;180;20393;0.075123816996028
"3";"Booster";2021-11-04;198;20393;0.0848330309419899
"3";"Booster";2021-11-05;166;20393;0.0929730789976953
"3";"Booster";2021-11-06;7;20393;0.0933163340361889
"3";"Booster";2021-11-08;101;20393;0.0982690138773108
"3";"Booster";2021-11-09;183;20393;0.107242681312215
"3";"Booster";2021-11-10;180;20393;0.116069239444908
"3";"Booster";2021-11-11;212;20393;0.126464963467857
"3";"Booster";2021-11-12;202;20393;0.136370323150101
"3";"Booster";2021-11-13;8;20393;0.136762614622665
"3";"Booster";2021-11-14;2;20393;0.136860687490806
"3";"Booster";2021-11-15;97;20393;0.141617221595646
"3";"Booster";2021-11-16;219;20393;0.152356200657088
"3";"Booster";2021-11-17;244;20393;0.164321090570294
"3";"Booster";2021-11-18;228;20393;0.175501397538371
"3";"Booster";2021-11-19;195;20393;0.185063502182121
"3";"Booster";2021-11-20;11;20393;0.185602902956897
"3";"Booster";2021-11-21;1;20393;0.185651939390967
"3";"Booster";2021-11-22;124;20393;0.191732457215711
"3";"Booster";2021-11-23;171;20393;0.200117687441769
"3";"Booster";2021-11-24;221;20393;0.210954739371353
"3";"Booster";2021-11-25;232;20393;0.222331192075712
"3";"Booster";2021-11-26;205;20393;0.232383661060168
"3";"Booster";2021-11-27;26;20393;0.233658608346001
"3";"Booster";2021-11-28;1;20393;0.233707644780072
"3";"Booster";2021-11-29;144;20393;0.240768891286226
"3";"Booster";2021-11-30;231;20393;0.252096307556514
"3";"Booster";2021-12-01;222;20393;0.262982395920169
"3";"Booster";2021-12-02;397;20393;0.282449860246163
"3";"Booster";2021-12-03;366;20393;0.300397195115971
"3";"Booster";2021-12-04;144;20393;0.307458441622125
"3";"Booster";2021-12-05;98;20393;0.312264012161036
"3";"Booster";2021-12-06;67;20393;0.31554945324376
"3";"Booster";2021-12-07;155;20393;0.32315010052469
"3";"Booster";2021-12-08;77;20393;0.326925905948119
"3";"Booster";2021-12-09;356;20393;0.344382876477223
"3";"Booster";2021-12-10;347;20393;0.361398519099691
"3";"Booster";2021-12-11;126;20393;0.367577109792576
"3";"Booster";2021-12-12;80;20393;0.371500024518217
"3";"Booster";2021-12-13;289;20393;0.385671553964596
"3";"Booster";2021-12-14;391;20393;0.404844799686167
"3";"Booster";2021-12-15;374;20393;0.423184426028539
"3";"Booster";2021-12-16;397;20393;0.442651890354533
"3";"Booster";2021-12-17;410;20393;0.462756828323444
"3";"Booster";2021-12-18;85;20393;0.466924925219438
"3";"Booster";2021-12-19;31;20393;0.468445054675624
"3";"Booster";2021-12-20;252;20393;0.480802236061394
"3";"Booster";2021-12-21;291;20393;0.495071838375913
"3";"Booster";2021-12-22;303;20393;0.509929877899279
"3";"Booster";2021-12-23;237;20393;0.521551512773991
"3";"Booster";2021-12-24;88;20393;0.525866718972196
"3";"Booster";2021-12-27;140;20393;0.532731819742068
"3";"Booster";2021-12-28;218;20393;0.543421762369441
"3";"Booster";2021-12-29;183;20393;0.552395429804345
"3";"Booster";2021-12-30;191;20393;0.561761388711813
"3";"Booster";2021-12-31;76;20393;0.565488157701172
"3";"Booster";2022-01-01;2;20393;0.565586230569313
"3";"Booster";2022-01-02;72;20393;0.56911685382239
"3";"Booster";2022-01-03;139;20393;0.575932918158192
"3";"Booster";2022-01-04;181;20393;0.584808512724955
"3";"Booster";2022-01-05;94;20393;0.589417937527583
"3";"Booster";2022-01-07;142;20393;0.596381111165596
"3";"Booster";2022-01-08;99;20393;0.601235718138577
"3";"Booster";2022-01-09;75;20393;0.604913450693866
"3";"Booster";2022-01-10;156;20393;0.612563134408866
"3";"Booster";2022-01-11;159;20393;0.620359927426078
"3";"Booster";2022-01-12;139;20393;0.627175991761879
"3";"Booster";2022-01-13;148;20393;0.634433384004315
"3";"Booster";2022-01-14;150;20393;0.641788849114892
"3";"Booster";2022-01-15;59;20393;0.644681998725053
"3";"Booster";2022-01-16;49;20393;0.647084783994508
"3";"Booster";2022-01-17;67;20393;0.650370225077232
"3";"Booster";2022-01-18;89;20393;0.654734467709508
"3";"Booster";2022-01-19;85;20393;0.658902564605502
"3";"Booster";2022-01-20;77;20393;0.662678370028931
"3";"Booster";2022-01-21;83;20393;0.666748394056784
"3";"Booster";2022-01-22;23;20393;0.667876232040406
"3";"Booster";2022-01-23;8;20393;0.66826852351297
"3";"Booster";2022-01-24;36;20393;0.670033835139509
"3";"Booster";2022-01-25;41;20393;0.6720443289364
"3";"Booster";2022-01-26;49;20393;0.674447114205855
"3";"Booster";2022-01-27;41;20393;0.676457608002746
"3";"Booster";2022-01-28;55;20393;0.679154611876624
"3";"Booster";2022-01-29;6;20393;0.679448830481047
"3";"Booster";2022-01-30;8;20393;0.679841121953612
"3";"Booster";2022-01-31;20;20393;0.680821850635022
"3";"Booster";2022-02-01;14;20393;0.681508360712009
"3";"Booster";2022-02-02;18;20393;0.682391016525278
"3";"Booster";2022-02-03;13;20393;0.683028490168195
"3";"Booster";2022-02-04;27;20393;0.684352473888099
"3";"Booster";2022-02-05;2;20393;0.68445054675624
"3";"Booster";2022-02-06;4;20393;0.684646692492522
"3";"Booster";2022-02-07;5;20393;0.684891874662874
"3";"Booster";2022-02-08;9;20393;0.685333202569509
"3";"Booster";2022-02-09;18;20393;0.686215858382778
"3";"Booster";2022-02-10;16;20393;0.687000441327907
"3";"Booster";2022-02-11;15;20393;0.687735987838964
"3";"Booster";2022-02-12;2;20393;0.687834060707105
"3";"Booster";2022-02-13;1;20393;0.687883097141176
"3";"Booster";2022-02-14;6;20393;0.688177315745599
"3";"Booster";2022-02-15;6;20393;0.688471534350022
"3";"Booster";2022-02-16;8;20393;0.688863825822586
"3";"Booster";2022-02-17;8;20393;0.68925611729515
"3";"Booster";2022-02-18;12;20393;0.689844554503997
"3";"Booster";2022-02-19;4;20393;0.690040700240279
"3";"Booster";2022-02-21;1;20393;0.690089736674349
"3";"Booster";2022-02-22;7;20393;0.690432991712843
"3";"Booster";2022-02-23;12;20393;0.691021428921689
"3";"Booster";2022-02-24;4;20393;0.691217574657971
"3";"Booster";2022-02-25;3;20393;0.691364683960182
"3";"Booster";2022-02-26;3;20393;0.691511793262394
"3";"Booster";2022-02-27;1;20393;0.691560829696464
"3";"Booster";2022-02-28;5;20393;0.691806011866817
"3";"Booster";2022-03-01;5;20393;0.69205119403717
"3";"Booster";2022-03-02;4;20393;0.692247339773452
"3";"Booster";2022-03-03;10;20393;0.692737704114157
"3";"Booster";2022-03-04;11;20393;0.693277104888932
"3";"Booster";2022-03-05;2;20393;0.693375177757073
"3";"Booster";2022-03-06;1;20393;0.693424214191144
"3";"Booster";2022-03-07;3;20393;0.693571323493356
"3";"Booster";2022-03-08;6;20393;0.693865542097779
"3";"Booster";2022-03-09;4;20393;0.694061687834061
"3";"Booster";2022-03-10;5;20393;0.694306870004413
"3";"Booster";2022-03-11;8;20393;0.694699161476977
"3";"Booster";2022-03-12;1;20393;0.694748197911048
"3";"Booster";2022-03-15;1;20393;0.694797234345118
"3";"Booster";2022-03-16;2;20393;0.694895307213259
"3";"Booster";2022-03-17;7;20393;0.695238562251753
"3";"Booster";2022-03-18;3;20393;0.695385671553965
"3";"Booster";2022-03-19;1;20393;0.695434707988035
"3";"Booster";2022-03-21;2;20393;0.695532780856176
"3";"Booster";2022-03-22;3;20393;0.695679890158388
"3";"Booster";2022-03-23;4;20393;0.69587603589467
"3";"Booster";2022-03-24;5;20393;0.696121218065022
"3";"Booster";2022-03-25;6;20393;0.696415436669445
"3";"Booster";2022-03-26;1;20393;0.696464473103516
"3";"Booster";2022-03-28;1;20393;0.696513509537586
"3";"Booster";2022-03-29;8;20393;0.696905801010151
"3";"Booster";2022-03-30;2;20393;0.697003873878292
"3";"Booster";2022-03-31;5;20393;0.697249056048644
"3";"Booster";2022-04-01;4;20393;0.697445201784926
"3";"Booster";2022-04-04;2;20393;0.697543274653067
"3";"Booster";2022-04-05;2;20393;0.697641347521208
"3";"Booster";2022-04-06;3;20393;0.69778845682342
"3";"Booster";2022-04-07;3;20393;0.697935566125631
"3";"Booster";2022-04-08;1;20393;0.697984602559702
"3";"Booster";2022-04-09;2;20393;0.698082675427843
"3";"Booster";2022-04-11;1;20393;0.698131711861913
"3";"Booster";2022-04-12;2;20393;0.698229784730054
"3";"Booster";2022-04-13;1;20393;0.698278821164125
"3";"Booster";2022-04-19;1;20393;0.698327857598195
"3";"Booster";2022-04-20;3;20393;0.698474966900407
"3";"Booster";2022-04-21;1;20393;0.698524003334478
"3";"Booster";2022-04-22;6;20393;0.698818221938901
"3";"Booster";2022-04-23;1;20393;0.698867258372971
"3";"Booster";2022-04-24;1;20393;0.698916294807042
"3";"Booster";2022-04-25;2;20393;0.699014367675183
"3";"Booster";2022-04-26;2;20393;0.699112440543324
"3";"Booster";2022-04-27;2;20393;0.699210513411465
"3";"Booster";2022-04-28;3;20393;0.699357622713676
"3";"Booster";2022-04-29;5;20393;0.699602804884029
"3";"Booster";2022-05-02;3;20393;0.69974991418624
"3";"Booster";2022-05-03;1;20393;0.699798950620311
"3";"Booster";2022-05-04;2;20393;0.699897023488452
"3";"Booster";2022-05-05;1;20393;0.699946059922522
"3";"Booster";2022-05-06;6;20393;0.700240278526945
"3";"Booster";2022-05-09;1;20393;0.700289314961016
"3";"Booster";2022-05-10;2;20393;0.700387387829157
"3";"Booster";2022-05-11;4;20393;0.700583533565439
"3";"Booster";2022-05-12;1;20393;0.70063256999951
"3";"Booster";2022-05-13;1;20393;0.70068160643358
"3";"Booster";2022-05-14;2;20393;0.700779679301721
"3";"Booster";2022-05-15;1;20393;0.700828715735792
"3";"Booster";2022-05-16;3;20393;0.700975825038003
"3";"Booster";2022-05-17;3;20393;0.701122934340215
"3";"Booster";2022-05-18;4;20393;0.701319080076497
"3";"Booster";2022-05-19;4;20393;0.701515225812779
"3";"Booster";2022-05-20;4;20393;0.701711371549061
"3";"Booster";2022-05-21;3;20393;0.701858480851272
"3";"Booster";2022-05-23;1;20393;0.701907517285343
"3";"Booster";2022-05-25;3;20393;0.702054626587555
"3";"Booster";2022-05-26;5;20393;0.702299808757907
"3";"Booster";2022-05-27;3;20393;0.702446918060119
"3";"Booster";2022-05-31;2;20393;0.70254499092826
"3";"Booster";2022-06-01;3;20393;0.702692100230471
"3";"Booster";2022-06-02;2;20393;0.702790173098612
"3";"Booster";2022-06-03;1;20393;0.702839209532683
"3";"Booster";2022-06-07;1;20393;0.702888245966753
"3";"Booster";2022-06-08;4;20393;0.703084391703035
"3";"Booster";2022-06-09;5;20393;0.703329573873388
"3";"Booster";2022-06-10;5;20393;0.703574756043741
"3";"Booster";2022-06-11;1;20393;0.703623792477811
"3";"Booster";2022-06-13;2;20393;0.703721865345952
"3";"Booster";2022-06-14;1;20393;0.703770901780023
"3";"Booster";2022-06-15;3;20393;0.703918011082234
"3";"Booster";2022-06-16;4;20393;0.704114156818516
"3";"Booster";2022-06-17;5;20393;0.704359338988869
"3";"Booster";2022-06-18;2;20393;0.70445741185701
"3";"Booster";2022-06-20;2;20393;0.704555484725151
"3";"Booster";2022-06-21;5;20393;0.704800666895503
"3";"Booster";2022-06-22;1;20393;0.704849703329574
"3";"Booster";2022-06-23;2;20393;0.704947776197715
"3";"Booster";2022-06-27;1;20393;0.704996812631785
"3";"Booster";2022-06-28;2;20393;0.705094885499926
"3";"Booster";2022-06-29;5;20393;0.705340067670279
"3";"Booster";2022-06-30;2;20393;0.70543814053842
"3";"Booster";NA;6007;20393;1
"4";"Dose One";2020-12-27;1;19406;5.15304544986087e-05
"4";"Dose One";2020-12-29;2;19406;0.000154591363495826
"4";"Dose One";2020-12-30;1;19406;0.000206121817994435
"4";"Dose One";2021-01-04;1;19406;0.000257652272493043
"4";"Dose One";2021-01-05;15;19406;0.00103060908997217
"4";"Dose One";2021-01-06;2;19406;0.00113366999896939
"4";"Dose One";2021-01-07;19;19406;0.00211274863444296
"4";"Dose One";2021-01-08;17;19406;0.0029887663609193
"4";"Dose One";2021-01-09;9;19406;0.00345254045140678
"4";"Dose One";2021-01-10;5;19406;0.00371019272389982
"4";"Dose One";2021-01-11;19;19406;0.00468927135937339
"4";"Dose One";2021-01-12;22;19406;0.00582294135834278
"4";"Dose One";2021-01-13;13;19406;0.00649283726682469
"4";"Dose One";2021-01-14;19;19406;0.00747191590229826
"4";"Dose One";2021-01-15;18;19406;0.00839946408327322
"4";"Dose One";2021-01-16;5;19406;0.00865711635576626
"4";"Dose One";2021-01-17;1;19406;0.00870864681026487
"4";"Dose One";2021-01-18;18;19406;0.00963619499123982
"4";"Dose One";2021-01-19;4;19406;0.00984231680923426
"4";"Dose One";2021-01-20;6;19406;0.0101514995362259
"4";"Dose One";2021-01-21;6;19406;0.0104606822632176
"4";"Dose One";2021-01-22;6;19406;0.0107698649902092
"4";"Dose One";2021-01-23;1;19406;0.0108213954447078
"4";"Dose One";2021-01-24;1;19406;0.0108729258992064
"4";"Dose One";2021-01-25;4;19406;0.0110790477172009
"4";"Dose One";2021-01-26;2;19406;0.0111821086261981
"4";"Dose One";2021-01-29;1;19406;0.0112336390806967
"4";"Dose One";2021-02-01;2;19406;0.0113366999896939
"4";"Dose One";2021-02-05;1;19406;0.0113882304441925
"4";"Dose One";2021-02-07;1;19406;0.0114397608986911
"4";"Dose One";2021-02-08;3;19406;0.011594352262187
"4";"Dose One";2021-02-09;1;19406;0.0116458827166856
"4";"Dose One";2021-02-10;12;19406;0.0122642481706689
"4";"Dose One";2021-02-11;15;19406;0.013037204988148
"4";"Dose One";2021-02-12;15;19406;0.0138101618056271
"4";"Dose One";2021-02-13;5;19406;0.0140678140781202
"4";"Dose One";2021-02-14;2;19406;0.0141708749871174
"4";"Dose One";2021-02-15;23;19406;0.0153560754405854
"4";"Dose One";2021-02-16;8;19406;0.0157683190765743
"4";"Dose One";2021-02-17;20;19406;0.0167989281665464
"4";"Dose One";2021-02-18;48;19406;0.0192723899824796
"4";"Dose One";2021-02-19;62;19406;0.0224672781613934
"4";"Dose One";2021-02-20;1;19406;0.022518808615892
"4";"Dose One";2021-02-21;1;19406;0.0225703390703906
"4";"Dose One";2021-02-22;32;19406;0.0242193136143461
"4";"Dose One";2021-02-23;121;19406;0.0304544986086777
"4";"Dose One";2021-02-24;190;19406;0.0402452849634134
"4";"Dose One";2021-02-25;232;19406;0.0522003504070906
"4";"Dose One";2021-02-26;151;19406;0.0599814490363805
"4";"Dose One";2021-02-27;8;19406;0.0603936926723694
