"vac_exposure_date";"vac_number";"cancer_diagnosis_time";"vac_concept_id";"n"
2021-11-24;"Booster";"0";"Pfizer-mRNA-BNT162b";35
2021-11-24;"Booster";"0";"Moderna-mRNA-1273";183
2021-11-24;"Booster";"1";"Pfizer-mRNA-BNT162b";35
2021-11-24;"Booster";"1";"Moderna-mRNA-1273";224
2021-11-24;"Booster";"2";"Pfizer-mRNA-BNT162b";42
2021-11-24;"Booster";"2";"Moderna-mRNA-1273";198
2021-11-24;"Booster";"3";"Pfizer-mRNA-BNT162b";34
2021-11-24;"Booster";"3";"Moderna-mRNA-1273";187
2021-11-24;"Booster";"4";"Pfizer-mRNA-BNT162b";45
2021-11-24;"Booster";"4";"Moderna-mRNA-1273";185
2021-11-25;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-11-25;"Dose One";"0";"Moderna-mRNA-1273";8
2021-11-25;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-11-25;"Dose One";"1";"Moderna-mRNA-1273";2
2021-11-25;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-11-25;"Dose One";"2";"Moderna-mRNA-1273";5
2021-11-25;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-11-25;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-11-25;"Dose One";"4";"Moderna-mRNA-1273";6
2021-11-25;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-11-25;"Dose Two";"0";"Moderna-mRNA-1273";23
2021-11-25;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-11-25;"Dose Two";"1";"Moderna-mRNA-1273";27
2021-11-25;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-11-25;"Dose Two";"2";"Moderna-mRNA-1273";13
2021-11-25;"Dose Two";"3";"Pfizer-mRNA-BNT162b";5
2021-11-25;"Dose Two";"3";"Moderna-mRNA-1273";19
2021-11-25;"Dose Two";"4";"Pfizer-mRNA-BNT162b";6
2021-11-25;"Dose Two";"4";"Moderna-mRNA-1273";22
2021-11-25;"Booster";"0";"Pfizer-mRNA-BNT162b";41
2021-11-25;"Booster";"0";"Moderna-mRNA-1273";198
2021-11-25;"Booster";"1";"Pfizer-mRNA-BNT162b";41
2021-11-25;"Booster";"1";"Moderna-mRNA-1273";215
2021-11-25;"Booster";"2";"Pfizer-mRNA-BNT162b";30
2021-11-25;"Booster";"2";"Moderna-mRNA-1273";210
2021-11-25;"Booster";"3";"Pfizer-mRNA-BNT162b";30
2021-11-25;"Booster";"3";"Moderna-mRNA-1273";202
2021-11-25;"Booster";"4";"Pfizer-mRNA-BNT162b";39
2021-11-25;"Booster";"4";"Moderna-mRNA-1273";197
2021-11-26;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose One";"0";"Moderna-mRNA-1273";5
2021-11-26;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose One";"1";"Moderna-mRNA-1273";5
2021-11-26;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose One";"2";"Moderna-mRNA-1273";8
2021-11-26;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose One";"3";"Moderna-mRNA-1273";3
2021-11-26;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose One";"4";"Moderna-mRNA-1273";3
2021-11-26;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-11-26;"Dose Two";"0";"Moderna-mRNA-1273";17
2021-11-26;"Dose Two";"1";"Pfizer-mRNA-BNT162b";6
2021-11-26;"Dose Two";"1";"Moderna-mRNA-1273";18
2021-11-26;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-11-26;"Dose Two";"2";"Moderna-mRNA-1273";26
2021-11-26;"Dose Two";"3";"Pfizer-mRNA-BNT162b";5
2021-11-26;"Dose Two";"3";"Moderna-mRNA-1273";20
2021-11-26;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-11-26;"Dose Two";"4";"Moderna-mRNA-1273";20
2021-11-26;"Booster";"0";"Pfizer-mRNA-BNT162b";31
2021-11-26;"Booster";"0";"Moderna-mRNA-1273";170
2021-11-26;"Booster";"1";"Pfizer-mRNA-BNT162b";32
2021-11-26;"Booster";"1";"Moderna-mRNA-1273";200
2021-11-26;"Booster";"2";"Pfizer-mRNA-BNT162b";19
2021-11-26;"Booster";"2";"Moderna-mRNA-1273";184
2021-11-26;"Booster";"3";"Pfizer-mRNA-BNT162b";28
2021-11-26;"Booster";"3";"Moderna-mRNA-1273";177
2021-11-26;"Booster";"4";"Pfizer-mRNA-BNT162b";29
2021-11-26;"Booster";"4";"Moderna-mRNA-1273";177
2021-11-27;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-11-27;"Dose One";"0";"Moderna-mRNA-1273";1
2021-11-27;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-11-27;"Dose One";"1";"Moderna-mRNA-1273";2
2021-11-27;"Dose One";"2";"Moderna-mRNA-1273";1
2021-11-27;"Dose One";"3";"Moderna-mRNA-1273";3
2021-11-27;"Dose One";"4";"Moderna-mRNA-1273";1
2021-11-27;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-11-27;"Dose Two";"0";"Moderna-mRNA-1273";13
2021-11-27;"Dose Two";"1";"Moderna-mRNA-1273";11
2021-11-27;"Dose Two";"2";"Moderna-mRNA-1273";7
2021-11-27;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-11-27;"Dose Two";"3";"Moderna-mRNA-1273";8
2021-11-27;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-11-27;"Dose Two";"4";"Moderna-mRNA-1273";4
2021-11-27;"Booster";"0";"Pfizer-mRNA-BNT162b";4
2021-11-27;"Booster";"0";"Moderna-mRNA-1273";14
2021-11-27;"Booster";"1";"Pfizer-mRNA-BNT162b";5
2021-11-27;"Booster";"1";"Moderna-mRNA-1273";19
2021-11-27;"Booster";"2";"Pfizer-mRNA-BNT162b";6
2021-11-27;"Booster";"2";"Moderna-mRNA-1273";22
2021-11-27;"Booster";"3";"Pfizer-mRNA-BNT162b";11
2021-11-27;"Booster";"3";"Moderna-mRNA-1273";15
2021-11-27;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-11-27;"Booster";"4";"Moderna-mRNA-1273";27
2021-11-28;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-11-28;"Dose One";"1";"Moderna-mRNA-1273";1
2021-11-28;"Dose One";"2";"Moderna-mRNA-1273";1
2021-11-28;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-11-28;"Dose Two";"0";"Moderna-mRNA-1273";5
2021-11-28;"Dose Two";"1";"Moderna-mRNA-1273";6
2021-11-28;"Dose Two";"2";"Moderna-mRNA-1273";4
2021-11-28;"Dose Two";"3";"Moderna-mRNA-1273";3
2021-11-28;"Dose Two";"4";"Moderna-mRNA-1273";5
2021-11-28;"Booster";"3";"Moderna-mRNA-1273";1
2021-11-28;"Booster";"4";"Moderna-mRNA-1273";1
2021-11-29;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-11-29;"Dose One";"0";"Moderna-mRNA-1273";5
2021-11-29;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-11-29;"Dose One";"1";"Moderna-mRNA-1273";8
2021-11-29;"Dose One";"2";"Moderna-mRNA-1273";3
2021-11-29;"Dose One";"3";"Moderna-mRNA-1273";3
2021-11-29;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-11-29;"Dose One";"4";"Moderna-mRNA-1273";5
2021-11-29;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-11-29;"Dose Two";"0";"Moderna-mRNA-1273";7
2021-11-29;"Dose Two";"1";"Moderna-mRNA-1273";11
2021-11-29;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-11-29;"Dose Two";"2";"Moderna-mRNA-1273";15
2021-11-29;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-11-29;"Dose Two";"3";"Moderna-mRNA-1273";10
2021-11-29;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-11-29;"Dose Two";"4";"Moderna-mRNA-1273";9
2021-11-29;"Booster";"0";"Pfizer-mRNA-BNT162b";16
2021-11-29;"Booster";"0";"Moderna-mRNA-1273";110
2021-11-29;"Booster";"1";"Pfizer-mRNA-BNT162b";21
2021-11-29;"Booster";"1";"Moderna-mRNA-1273";124
2021-11-29;"Booster";"1";"AZ-ChAdOx1";1
2021-11-29;"Booster";"2";"Pfizer-mRNA-BNT162b";11
2021-11-29;"Booster";"2";"Moderna-mRNA-1273";120
2021-11-29;"Booster";"3";"Pfizer-mRNA-BNT162b";20
2021-11-29;"Booster";"3";"Moderna-mRNA-1273";124
2021-11-29;"Booster";"4";"Pfizer-mRNA-BNT162b";16
2021-11-29;"Booster";"4";"Moderna-mRNA-1273";125
2021-11-30;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-11-30;"Dose One";"0";"Moderna-mRNA-1273";10
2021-11-30;"Dose One";"1";"Moderna-mRNA-1273";5
2021-11-30;"Dose One";"2";"Moderna-mRNA-1273";3
2021-11-30;"Dose One";"3";"Moderna-mRNA-1273";5
2021-11-30;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-11-30;"Dose One";"4";"Moderna-mRNA-1273";2
2021-11-30;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-11-30;"Dose Two";"0";"Moderna-mRNA-1273";29
2021-11-30;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-11-30;"Dose Two";"1";"Moderna-mRNA-1273";18
2021-11-30;"Dose Two";"2";"Moderna-mRNA-1273";12
2021-11-30;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-11-30;"Dose Two";"3";"Moderna-mRNA-1273";14
2021-11-30;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-11-30;"Dose Two";"4";"Moderna-mRNA-1273";11
2021-11-30;"Booster";"0";"Pfizer-mRNA-BNT162b";28
2021-11-30;"Booster";"0";"Moderna-mRNA-1273";206
2021-11-30;"Booster";"1";"Pfizer-mRNA-BNT162b";11
2021-11-30;"Booster";"1";"Moderna-mRNA-1273";225
2021-11-30;"Booster";"2";"Pfizer-mRNA-BNT162b";23
2021-11-30;"Booster";"2";"Moderna-mRNA-1273";189
2021-11-30;"Booster";"3";"Pfizer-mRNA-BNT162b";18
2021-11-30;"Booster";"3";"Moderna-mRNA-1273";213
2021-11-30;"Booster";"4";"Pfizer-mRNA-BNT162b";17
2021-11-30;"Booster";"4";"Moderna-mRNA-1273";189
2021-12-01;"Dose One";"0";"Pfizer-mRNA-BNT162b";3
2021-12-01;"Dose One";"0";"Moderna-mRNA-1273";9
2021-12-01;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-01;"Dose One";"1";"Moderna-mRNA-1273";8
2021-12-01;"Dose One";"2";"Moderna-mRNA-1273";4
2021-12-01;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-12-01;"Dose One";"3";"Moderna-mRNA-1273";5
2021-12-01;"Dose One";"4";"Moderna-mRNA-1273";5
2021-12-01;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-12-01;"Dose Two";"0";"Moderna-mRNA-1273";30
2021-12-01;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-12-01;"Dose Two";"1";"Moderna-mRNA-1273";23
2021-12-01;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-12-01;"Dose Two";"2";"Moderna-mRNA-1273";10
2021-12-01;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-01;"Dose Two";"3";"Moderna-mRNA-1273";18
2021-12-01;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-01;"Dose Two";"4";"Moderna-mRNA-1273";18
2021-12-01;"Booster";"0";"Pfizer-mRNA-BNT162b";19
2021-12-01;"Booster";"0";"Moderna-mRNA-1273";228
2021-12-01;"Booster";"1";"Pfizer-mRNA-BNT162b";20
2021-12-01;"Booster";"1";"Moderna-mRNA-1273";254
2021-12-01;"Booster";"2";"Pfizer-mRNA-BNT162b";25
2021-12-01;"Booster";"2";"Moderna-mRNA-1273";255
2021-12-01;"Booster";"3";"Pfizer-mRNA-BNT162b";9
2021-12-01;"Booster";"3";"Moderna-mRNA-1273";213
2021-12-01;"Booster";"4";"Pfizer-mRNA-BNT162b";17
2021-12-01;"Booster";"4";"Moderna-mRNA-1273";270
2021-12-02;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-02;"Dose One";"0";"Moderna-mRNA-1273";10
2021-12-02;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-12-02;"Dose One";"1";"Moderna-mRNA-1273";5
2021-12-02;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-12-02;"Dose One";"2";"Moderna-mRNA-1273";5
2021-12-02;"Dose One";"3";"Pfizer-mRNA-BNT162b";4
2021-12-02;"Dose One";"3";"Moderna-mRNA-1273";6
2021-12-02;"Dose One";"4";"Pfizer-mRNA-BNT162b";3
2021-12-02;"Dose One";"4";"Moderna-mRNA-1273";3
2021-12-02;"Dose Two";"0";"Pfizer-mRNA-BNT162b";5
2021-12-02;"Dose Two";"0";"Moderna-mRNA-1273";30
2021-12-02;"Dose Two";"1";"Pfizer-mRNA-BNT162b";6
2021-12-02;"Dose Two";"1";"Moderna-mRNA-1273";33
2021-12-02;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-12-02;"Dose Two";"2";"Moderna-mRNA-1273";19
2021-12-02;"Dose Two";"3";"Pfizer-mRNA-BNT162b";6
2021-12-02;"Dose Two";"3";"Moderna-mRNA-1273";32
2021-12-02;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-12-02;"Dose Two";"4";"Moderna-mRNA-1273";16
2021-12-02;"Booster";"0";"Pfizer-mRNA-BNT162b";32
2021-12-02;"Booster";"0";"Moderna-mRNA-1273";339
2021-12-02;"Booster";"1";"Pfizer-mRNA-BNT162b";23
2021-12-02;"Booster";"1";"Moderna-mRNA-1273";369
2021-12-02;"Booster";"2";"Pfizer-mRNA-BNT162b";29
2021-12-02;"Booster";"2";"Moderna-mRNA-1273";362
2021-12-02;"Booster";"3";"Pfizer-mRNA-BNT162b";33
2021-12-02;"Booster";"3";"Moderna-mRNA-1273";364
2021-12-02;"Booster";"4";"Pfizer-mRNA-BNT162b";19
2021-12-02;"Booster";"4";"Moderna-mRNA-1273";314
2021-12-03;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-03;"Dose One";"0";"Moderna-mRNA-1273";6
2021-12-03;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose One";"1";"Moderna-mRNA-1273";6
2021-12-03;"Dose One";"2";"Moderna-mRNA-1273";8
2021-12-03;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-12-03;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-03;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-12-03;"Dose One";"4";"Moderna-mRNA-1273";7
2021-12-03;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose Two";"0";"Moderna-mRNA-1273";20
2021-12-03;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose Two";"1";"Moderna-mRNA-1273";22
2021-12-03;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose Two";"2";"Moderna-mRNA-1273";20
2021-12-03;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose Two";"3";"Moderna-mRNA-1273";17
2021-12-03;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-12-03;"Dose Two";"4";"Moderna-mRNA-1273";22
2021-12-03;"Booster";"0";"Pfizer-mRNA-BNT162b";23
2021-12-03;"Booster";"0";"Moderna-mRNA-1273";309
2021-12-03;"Booster";"1";"Pfizer-mRNA-BNT162b";24
2021-12-03;"Booster";"1";"Moderna-mRNA-1273";361
2021-12-03;"Booster";"2";"Pfizer-mRNA-BNT162b";26
2021-12-03;"Booster";"2";"Moderna-mRNA-1273";319
2021-12-03;"Booster";"3";"Pfizer-mRNA-BNT162b";28
2021-12-03;"Booster";"3";"Moderna-mRNA-1273";338
2021-12-03;"Booster";"4";"Pfizer-mRNA-BNT162b";21
2021-12-03;"Booster";"4";"Moderna-mRNA-1273";337
2021-12-04;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-04;"Dose One";"1";"Moderna-mRNA-1273";4
2021-12-04;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-12-04;"Dose One";"3";"Moderna-mRNA-1273";2
2021-12-04;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-04;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-12-04;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-12-04;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-04;"Dose Two";"1";"Moderna-mRNA-1273";2
2021-12-04;"Dose Two";"2";"Moderna-mRNA-1273";4
2021-12-04;"Dose Two";"3";"Moderna-mRNA-1273";4
2021-12-04;"Dose Two";"4";"Moderna-mRNA-1273";4
2021-12-04;"Booster";"0";"Pfizer-mRNA-BNT162b";5
2021-12-04;"Booster";"0";"Moderna-mRNA-1273";137
2021-12-04;"Booster";"1";"Pfizer-mRNA-BNT162b";5
2021-12-04;"Booster";"1";"Moderna-mRNA-1273";140
2021-12-04;"Booster";"2";"Pfizer-mRNA-BNT162b";7
2021-12-04;"Booster";"2";"Moderna-mRNA-1273";131
2021-12-04;"Booster";"3";"Pfizer-mRNA-BNT162b";8
2021-12-04;"Booster";"3";"Moderna-mRNA-1273";136
2021-12-04;"Booster";"4";"Pfizer-mRNA-BNT162b";6
2021-12-04;"Booster";"4";"Moderna-mRNA-1273";109
2021-12-05;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-05;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-05;"Dose One";"1";"Moderna-mRNA-1273";3
2021-12-05;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-05;"Dose One";"4";"Moderna-mRNA-1273";4
2021-12-05;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-12-05;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-12-05;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-05;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-12-05;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-12-05;"Dose Two";"4";"Moderna-mRNA-1273";3
2021-12-05;"Booster";"0";"Pfizer-mRNA-BNT162b";5
2021-12-05;"Booster";"0";"Moderna-mRNA-1273";79
2021-12-05;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-12-05;"Booster";"1";"Moderna-mRNA-1273";99
2021-12-05;"Booster";"2";"Pfizer-mRNA-BNT162b";1
2021-12-05;"Booster";"2";"Moderna-mRNA-1273";95
2021-12-05;"Booster";"3";"Moderna-mRNA-1273";98
2021-12-05;"Booster";"4";"Pfizer-mRNA-BNT162b";1
2021-12-05;"Booster";"4";"Moderna-mRNA-1273";78
2021-12-06;"Dose One";"0";"Moderna-mRNA-1273";2
2021-12-06;"Dose One";"1";"Moderna-mRNA-1273";1
2021-12-06;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-12-06;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-06;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-12-06;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-06;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-06;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-12-06;"Booster";"0";"Pfizer-mRNA-BNT162b";3
2021-12-06;"Booster";"0";"Moderna-mRNA-1273";65
2021-12-06;"Booster";"1";"Pfizer-mRNA-BNT162b";3
2021-12-06;"Booster";"1";"Moderna-mRNA-1273";62
2021-12-06;"Booster";"2";"Pfizer-mRNA-BNT162b";2
2021-12-06;"Booster";"2";"Moderna-mRNA-1273";69
2021-12-06;"Booster";"3";"Pfizer-mRNA-BNT162b";2
2021-12-06;"Booster";"3";"Moderna-mRNA-1273";65
2021-12-06;"Booster";"4";"Pfizer-mRNA-BNT162b";4
2021-12-06;"Booster";"4";"Moderna-mRNA-1273";61
2021-12-07;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-07;"Dose One";"1";"Moderna-mRNA-1273";1
2021-12-07;"Dose One";"2";"Moderna-mRNA-1273";5
2021-12-07;"Dose One";"3";"Moderna-mRNA-1273";3
2021-12-07;"Dose One";"4";"Moderna-mRNA-1273";2
2021-12-07;"Dose Two";"0";"Moderna-mRNA-1273";8
2021-12-07;"Dose Two";"1";"Moderna-mRNA-1273";7
2021-12-07;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-07;"Dose Two";"2";"Moderna-mRNA-1273";7
2021-12-07;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-12-07;"Dose Two";"3";"Moderna-mRNA-1273";6
2021-12-07;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-07;"Dose Two";"4";"Moderna-mRNA-1273";5
2021-12-07;"Booster";"0";"Pfizer-mRNA-BNT162b";2
2021-12-07;"Booster";"0";"Moderna-mRNA-1273";131
2021-12-07;"Booster";"1";"Pfizer-mRNA-BNT162b";6
2021-12-07;"Booster";"1";"Moderna-mRNA-1273";166
2021-12-07;"Booster";"2";"Pfizer-mRNA-BNT162b";6
2021-12-07;"Booster";"2";"Moderna-mRNA-1273";148
2021-12-07;"Booster";"3";"Pfizer-mRNA-BNT162b";3
2021-12-07;"Booster";"3";"Moderna-mRNA-1273";152
2021-12-07;"Booster";"4";"Pfizer-mRNA-BNT162b";3
2021-12-07;"Booster";"4";"Moderna-mRNA-1273";154
2021-12-08;"Dose One";"0";"Moderna-mRNA-1273";1
2021-12-08;"Dose One";"1";"Moderna-mRNA-1273";1
2021-12-08;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-08;"Dose One";"3";"Moderna-mRNA-1273";2
2021-12-08;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Dose Two";"2";"Moderna-mRNA-1273";3
2021-12-08;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-12-08;"Booster";"0";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Booster";"0";"Moderna-mRNA-1273";55
2021-12-08;"Booster";"1";"Pfizer-mRNA-BNT162b";2
2021-12-08;"Booster";"1";"Moderna-mRNA-1273";74
2021-12-08;"Booster";"2";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Booster";"2";"Moderna-mRNA-1273";69
2021-12-08;"Booster";"3";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Booster";"3";"Moderna-mRNA-1273";76
2021-12-08;"Booster";"4";"Pfizer-mRNA-BNT162b";1
2021-12-08;"Booster";"4";"Moderna-mRNA-1273";64
2021-12-09;"Dose One";"0";"Moderna-mRNA-1273";13
2021-12-09;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-09;"Dose One";"1";"Moderna-mRNA-1273";8
2021-12-09;"Dose One";"2";"Moderna-mRNA-1273";7
2021-12-09;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-12-09;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-09;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-12-09;"Dose One";"4";"Moderna-mRNA-1273";2
2021-12-09;"Dose Two";"0";"Pfizer-mRNA-BNT162b";6
2021-12-09;"Dose Two";"0";"Moderna-mRNA-1273";10
2021-12-09;"Dose Two";"1";"Pfizer-mRNA-BNT162b";7
2021-12-09;"Dose Two";"1";"Moderna-mRNA-1273";10
2021-12-09;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-12-09;"Dose Two";"2";"Moderna-mRNA-1273";16
2021-12-09;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-09;"Dose Two";"3";"Moderna-mRNA-1273";14
2021-12-09;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-09;"Dose Two";"4";"Moderna-mRNA-1273";15
2021-12-09;"Booster";"0";"Pfizer-mRNA-BNT162b";19
2021-12-09;"Booster";"0";"Moderna-mRNA-1273";317
2021-12-09;"Booster";"1";"Pfizer-mRNA-BNT162b";16
2021-12-09;"Booster";"1";"Moderna-mRNA-1273";384
2021-12-09;"Booster";"2";"Pfizer-mRNA-BNT162b";12
2021-12-09;"Booster";"2";"Moderna-mRNA-1273";357
2021-12-09;"Booster";"3";"Pfizer-mRNA-BNT162b";14
2021-12-09;"Booster";"3";"Moderna-mRNA-1273";342
2021-12-09;"Booster";"4";"Pfizer-mRNA-BNT162b";16
2021-12-09;"Booster";"4";"Moderna-mRNA-1273";354
2021-12-10;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-12-10;"Dose One";"0";"Moderna-mRNA-1273";5
2021-12-10;"Dose One";"1";"Moderna-mRNA-1273";5
2021-12-10;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-12-10;"Dose One";"2";"Moderna-mRNA-1273";3
2021-12-10;"Dose One";"3";"Moderna-mRNA-1273";5
2021-12-10;"Dose One";"4";"Moderna-mRNA-1273";3
2021-12-10;"Dose Two";"0";"Pfizer-mRNA-BNT162b";9
2021-12-10;"Dose Two";"0";"Moderna-mRNA-1273";21
2021-12-10;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-12-10;"Dose Two";"1";"Moderna-mRNA-1273";12
2021-12-10;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-12-10;"Dose Two";"2";"Moderna-mRNA-1273";11
2021-12-10;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-12-10;"Dose Two";"3";"Moderna-mRNA-1273";17
2021-12-10;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-12-10;"Dose Two";"4";"Moderna-mRNA-1273";13
2021-12-10;"Booster";"0";"Pfizer-mRNA-BNT162b";20
2021-12-10;"Booster";"0";"Moderna-mRNA-1273";356
2021-12-10;"Booster";"1";"Pfizer-mRNA-BNT162b";17
2021-12-10;"Booster";"1";"Moderna-mRNA-1273";371
2021-12-10;"Booster";"2";"Pfizer-mRNA-BNT162b";18
2021-12-10;"Booster";"2";"Moderna-mRNA-1273";344
2021-12-10;"Booster";"3";"Pfizer-mRNA-BNT162b";13
2021-12-10;"Booster";"3";"Moderna-mRNA-1273";334
2021-12-10;"Booster";"4";"Pfizer-mRNA-BNT162b";13
2021-12-10;"Booster";"4";"Moderna-mRNA-1273";308
2021-12-11;"Dose One";"0";"Moderna-mRNA-1273";2
2021-12-11;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-11;"Dose One";"1";"Moderna-mRNA-1273";1
2021-12-11;"Dose One";"3";"Moderna-mRNA-1273";1
2021-12-11;"Dose One";"4";"Moderna-mRNA-1273";2
2021-12-11;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-12-11;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-11;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-11;"Dose Two";"2";"Moderna-mRNA-1273";5
2021-12-11;"Dose Two";"3";"Moderna-mRNA-1273";4
2021-12-11;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
